order_id,customer_id,order_datetime,channel,currency,current_status,is_active,deleted_at,order_total
109897,20681,2024-05-12T09:04:39,web,PYG,paid,1,,831.92
109898,9683,2024-02-21T20:08:43,web,PYG,paid,1,,1528.87
109899,12201,2025-10-14T10:09:34,store,PYG,paid,1,,361.21
109900,6831,2024-03-15T17:32:38,web,PYG,delivered,1,,5466.09
109901,17867,2025-01-12T23:35:08,mobile,PYG,shipped,1,,0.0
109902,9250,2024-04-10T08:58:58,web,USD,delivered,1,,340.08
109903,6157,2025-01-09T04:41:36,web,USD,paid,1,,3958.77
109904,11700,2024-05-30T22:19:25,web,PYG,delivered,1,,4324.13
109905,7181,2025-06-19T15:04:55,web,PYG,paid,1,,4883.87
109906,9490,2024-01-19T02:28:50,store,USD,shipped,1,,4184.7
109907,13941,2025-02-16T09:38:15,store,PYG,packed,1,,919.76
109908,13927,2024-06-19T08:38:20,web,PYG,paid,1,,31.3
109909,24253,2024-02-21T12:51:07,web,PYG,paid,1,,2495.22
109910,23089,2025-07-26T23:44:13,mobile,PYG,paid,1,,3162.09
109911,1741,2025-07-15T10:25:55,web,PYG,paid,1,,4015.23
109912,2319,2024-07-03T03:29:59,web,PYG,paid,1,,1063.56
109913,24949,2025-04-12T07:03:17,mobile,PYG,paid,1,,1866.2
109914,28752,2025-06-11T22:24:08,web,PYG,delivered,1,,1501.87
109915,15881,2024-04-23T22:32:25,mobile,PYG,delivered,1,,5419.03
109916,2069,2024-10-25T19:53:41,web,PYG,paid,1,,2024.59
109917,12288,2025-05-31T01:57:56,web,PYG,paid,1,,0.0
109918,886,2024-05-31T23:22:05,web,PYG,delivered,1,,1334.58
109919,2041,2024-10-12T02:28:02,phone,USD,cancelled,1,,1275.19
109920,11185,2024-04-02T07:54:02,web,PYG,paid,1,,968.99
109921,11310,2025-12-17T01:24:35,store,PYG,delivered,1,,1415.54
109922,12490,2024-09-20T09:59:32,web,PYG,delivered,1,,834.9
109923,29772,2025-09-03T20:36:53,web,PYG,shipped,1,,852.48
109924,1679,2025-08-24T20:09:34,web,PYG,delivered,1,,1651.06
109925,17034,2024-12-14T21:36:59,store,PYG,shipped,1,,2094.67
109926,2189,2025-07-21T00:53:05,web,PYG,shipped,1,,3039.46
109927,4498,2024-10-12T18:13:37,web,PYG,cancelled,1,,912.33
109928,22085,2024-08-25T22:06:09,store,PYG,paid,1,,1390.56
109929,23088,2025-04-29T08:33:24,store,PYG,paid,1,,863.56
109930,20983,2024-04-06T18:01:06,mobile,PYG,paid,1,,4045.15
109931,6268,2025-06-24T00:49:35,web,PYG,paid,1,,2907.15
109932,12084,2025-07-07T16:11:51,phone,USD,delivered,1,,2028.15
109933,13867,2025-12-27T22:26:16,mobile,PYG,delivered,1,,2312.47
109934,26500,2024-08-26T01:55:23,store,PYG,delivered,1,,903.7
109935,29174,2024-01-25T15:53:43,mobile,PYG,cancelled,1,,1598.28
109936,18384,2024-03-18T19:57:28,mobile,PYG,paid,1,,3004.49
109937,9803,2025-11-08T14:04:43,store,PYG,paid,1,,203.26
109938,397,2025-03-17T10:07:06,store,PYG,cancelled,1,,2916.68
109939,17781,2024-07-23T09:12:36,mobile,PYG,paid,1,,428.72
109940,3419,2024-05-07T04:02:00,web,PYG,delivered,1,,2989.88
109941,21327,2025-11-17T08:22:15,web,PYG,packed,1,,1936.83
109942,23013,2024-09-29T10:50:44,web,PYG,shipped,1,,623.06
109943,22420,2024-10-05T22:16:42,mobile,USD,delivered,1,,1400.0
109944,15002,2025-08-31T00:18:36,mobile,PYG,cancelled,1,,5454.28
109945,22568,2024-08-02T04:24:59,mobile,PYG,paid,1,,3157.55
109946,28253,2025-06-06T09:26:22,web,PYG,delivered,1,,533.23
109947,8168,2025-12-15T16:29:43,web,USD,delivered,1,,2774.14
109948,22992,2024-12-30T21:37:12,web,PYG,delivered,1,,4263.22
109949,16484,2025-12-31T11:42:40,web,PYG,delivered,1,,2461.06
109950,7952,2024-11-04T03:25:26,web,PYG,delivered,1,,26.76
109951,21801,2024-09-04T11:23:58,mobile,PYG,shipped,1,,2340.69
109952,6460,2025-04-01T13:48:05,web,PYG,delivered,1,,3814.74
109953,3665,2024-11-19T17:25:15,store,PYG,delivered,1,,420.03
109954,5308,2024-03-01T22:41:02,store,PYG,cancelled,1,,4205.65
109955,20785,2024-01-30T11:05:27,mobile,PYG,packed,1,,2802.89
109956,14424,2026-01-08T16:23:27,web,PYG,delivered,1,,4542.12
109957,11514,2025-10-19T03:47:33,store,PYG,packed,1,,1938.9
109958,5199,2024-03-16T07:54:38,phone,USD,paid,1,,931.01
109959,28586,2025-11-24T06:17:39,web,PYG,delivered,1,,235.13
109960,16127,2025-12-27T22:56:26,web,PYG,shipped,1,,1274.14
109961,15000,2024-12-14T01:14:41,store,PYG,created,1,,1294.15
109962,8554,2024-03-12T09:37:04,web,PYG,paid,1,,173.82
109963,14773,2024-12-01T23:55:19,store,PYG,shipped,1,,2239.71
109964,20357,2025-05-19T04:14:48,web,PYG,delivered,1,,1509.18
109965,658,2025-01-14T01:17:25,mobile,PYG,shipped,1,,3814.14
109966,11451,2024-07-04T03:27:59,web,PYG,paid,1,,422.76
109967,1340,2024-12-09T17:24:17,mobile,PYG,paid,1,,1452.31
109968,18060,2024-12-28T13:05:29,store,USD,packed,1,,3992.36
109969,3294,2025-04-03T11:22:32,store,PYG,delivered,1,,751.18
109970,1393,2025-03-28T18:53:41,mobile,PYG,delivered,1,,1088.39
109971,12497,2025-05-16T09:31:14,mobile,PYG,packed,1,,3540.07
109972,1196,2025-12-02T07:25:40,web,PYG,delivered,1,,2315.88
109973,2688,2024-03-21T10:49:41,mobile,PYG,delivered,1,,361.47
109974,10190,2025-11-22T20:10:06,store,PYG,delivered,1,,200.76
109975,26928,2025-08-31T15:04:03,web,USD,paid,1,,870.13
109976,4442,2025-03-12T09:14:20,store,PYG,shipped,1,,659.7
109977,26781,2024-08-22T06:01:42,mobile,USD,delivered,1,,618.7
109978,2430,2024-12-06T21:51:23,web,PYG,delivered,1,,2180.39
109979,21633,2024-07-30T03:20:10,mobile,PYG,delivered,1,,3423.47
109980,12827,2025-09-06T02:00:22,phone,PYG,delivered,1,,764.43
109981,23482,2024-11-18T13:26:07,store,PYG,paid,1,,4284.54
109982,8885,2024-08-30T07:34:57,mobile,PYG,delivered,1,,3571.67
109983,27973,2025-11-26T12:10:02,web,USD,packed,1,,2212.85
109984,26108,2024-03-17T08:43:31,web,PYG,delivered,1,,1133.65
109985,22753,2024-05-10T01:36:27,web,USD,delivered,1,,1840.72
109986,2929,2024-04-28T15:49:28,store,PYG,paid,1,,3865.94
109987,13906,2024-05-06T11:17:23,web,PYG,paid,1,,4432.29
109988,4179,2026-01-19T09:10:07,web,PYG,packed,1,,1852.17
109989,15004,2024-09-25T03:04:58,web,PYG,delivered,1,,1421.13
109990,5430,2024-02-26T21:36:41,mobile,PYG,paid,1,,361.4
109991,18479,2025-12-22T15:38:15,web,PYG,shipped,1,,1491.0
109992,16676,2025-04-16T20:50:47,store,PYG,paid,1,,947.82
109993,27328,2024-11-30T20:15:41,mobile,PYG,paid,1,,2339.28
109994,1948,2024-09-16T23:29:25,store,PYG,delivered,1,,499.18
109995,1867,2024-05-21T18:26:04,mobile,PYG,shipped,1,,2421.69
109996,14786,2025-12-11T11:10:43,mobile,PYG,packed,1,,3731.67
109997,16468,2024-02-15T08:31:16,web,PYG,paid,1,,1261.85
109998,28419,2025-11-15T13:30:24,web,PYG,paid,1,,1338.84
109999,22545,2024-01-10T19:41:46,web,PYG,delivered,1,,2477.61
110000,21817,2025-04-18T22:57:36,mobile,PYG,delivered,1,,6370.33
110001,20469,2025-11-16T16:30:16,store,USD,paid,1,,3781.14
110002,16441,2025-06-30T03:44:06,mobile,PYG,delivered,1,,4153.19
110003,19758,2025-11-11T01:56:00,web,PYG,created,1,,1473.19
110004,13100,2024-10-05T03:27:12,web,PYG,delivered,1,,3081.75
110005,22987,2025-06-08T05:54:49,mobile,PYG,shipped,1,,2836.1
110006,4243,2024-08-31T09:40:09,web,PYG,cancelled,1,,738.43
110007,28466,2025-08-26T22:11:34,web,PYG,delivered,1,,2112.6
110008,7630,2025-04-29T14:53:54,store,PYG,delivered,1,,753.98
110009,19416,2024-07-15T00:38:20,mobile,USD,delivered,1,,4540.82
110010,13422,2024-07-08T10:53:20,web,PYG,shipped,1,,378.18
110011,3337,2024-10-03T05:55:20,store,PYG,delivered,1,,1747.43
110012,11764,2025-02-09T14:40:58,web,USD,packed,1,,0.0
110013,12432,2025-11-22T09:23:01,store,PYG,shipped,1,,585.72
110014,26718,2025-06-12T02:23:25,web,PYG,delivered,1,,689.22
110015,9611,2025-06-07T09:53:55,mobile,PYG,paid,1,,1642.5
110016,21075,2024-05-27T10:23:08,store,PYG,created,1,,1089.25
110017,28566,2025-01-01T09:46:28,store,PYG,delivered,1,,1321.59
110018,13543,2025-05-11T06:44:17,mobile,USD,paid,1,,3399.03
110019,11819,2024-07-01T13:45:49,web,PYG,shipped,1,,1598.1
110020,20602,2025-09-08T10:36:26,mobile,PYG,delivered,1,,3318.96
110021,25047,2024-03-21T19:08:03,web,PYG,delivered,1,,3231.87
110022,26661,2024-11-06T17:50:31,web,PYG,paid,1,,1704.17
110023,17441,2025-08-09T09:20:38,web,PYG,paid,1,,3129.3
110024,16561,2024-05-29T21:10:59,phone,USD,paid,1,,1906.36
110025,15071,2024-01-22T07:21:42,store,PYG,paid,1,,2145.28
110026,10899,2025-03-19T00:49:30,mobile,PYG,paid,1,,2629.24
110027,23422,2024-04-11T17:17:53,store,PYG,delivered,1,,215.7
110028,25392,2025-10-07T01:24:49,web,PYG,paid,1,,626.73
110029,798,2024-05-07T13:46:16,store,PYG,delivered,1,,2382.05
110030,1739,2025-07-18T00:30:03,web,PYG,packed,1,,323.69
110031,15660,2024-07-05T08:57:00,web,PYG,paid,1,,252.3
110032,27199,2025-04-10T17:36:43,phone,PYG,delivered,1,,4143.5
110033,29857,2024-10-02T14:36:26,store,PYG,paid,1,,3965.82
110034,19756,2024-03-03T23:11:11,web,PYG,shipped,1,,187.19
110035,5529,2024-07-31T00:18:39,web,PYG,delivered,1,,4477.82
110036,11399,2024-07-16T05:00:01,store,PYG,packed,1,,2501.16
110037,8472,2024-06-07T07:42:08,mobile,PYG,packed,1,,1885.61
110038,16750,2025-06-16T21:12:14,web,PYG,delivered,1,,2443.58
110039,7026,2025-11-07T06:24:42,web,PYG,shipped,1,,1718.99
110040,17222,2024-07-25T00:55:20,store,PYG,shipped,1,,757.77
110041,18443,2025-03-30T05:43:27,web,PYG,delivered,1,,3430.48
110042,4386,2026-01-01T21:41:42,web,PYG,cancelled,1,,0.0
110043,4066,2025-07-23T17:34:01,store,PYG,packed,1,,3747.24
110044,23030,2025-03-18T14:17:12,web,PYG,shipped,1,,617.55
110045,8477,2024-01-24T10:24:36,web,USD,packed,1,,1882.94
110046,10906,2024-04-16T09:37:59,mobile,PYG,delivered,1,,4552.5
110047,12706,2024-09-05T19:13:30,web,PYG,shipped,1,,432.96
110048,20177,2024-02-15T12:08:31,web,PYG,delivered,1,,2149.79
110049,2504,2024-05-22T19:28:41,web,PYG,paid,1,,1001.83
110050,27380,2025-12-03T09:35:00,web,PYG,paid,1,,882.64
110051,19230,2024-09-21T21:50:51,web,PYG,delivered,1,,2351.04
110052,17837,2024-12-10T22:09:35,store,PYG,shipped,1,,978.2
110053,9755,2024-04-07T08:35:33,store,PYG,shipped,1,,1138.38
110054,24645,2025-08-03T19:35:39,mobile,PYG,shipped,1,,2463.59
110055,15425,2024-10-27T14:47:41,store,PYG,delivered,1,,760.2
110056,28120,2026-01-29T15:46:53,web,PYG,shipped,1,,531.06
110057,17302,2024-01-28T16:47:26,web,PYG,paid,1,,923.12
110058,6871,2024-02-06T03:15:45,phone,PYG,paid,1,,6220.12
110059,750,2024-12-31T04:32:21,web,PYG,shipped,1,,945.4
110060,26971,2025-05-29T05:04:26,web,PYG,packed,1,,3928.28
110061,6762,2024-02-19T10:41:21,web,PYG,paid,1,,1263.19
110062,24496,2024-11-24T05:27:50,store,PYG,delivered,1,,2446.39
110063,12411,2025-10-24T06:51:08,web,PYG,paid,1,,3946.12
110064,18017,2025-01-03T13:22:55,web,PYG,created,1,,2032.74
110065,29390,2024-09-07T20:37:46,mobile,USD,paid,1,,2581.93
110066,11209,2024-05-15T05:44:24,mobile,PYG,delivered,1,,5847.53
110067,19456,2025-07-30T13:10:26,web,PYG,paid,1,,614.7
110068,436,2025-02-04T14:29:04,store,PYG,packed,1,,614.45
110069,24450,2025-03-10T21:14:09,store,PYG,delivered,1,,2159.36
110070,2495,2025-01-18T10:35:32,mobile,PYG,paid,1,,1615.89
110071,13720,2024-03-23T03:31:14,mobile,PYG,delivered,1,,1778.97
110072,13547,2024-08-17T02:47:10,web,PYG,packed,1,,0.0
110073,20552,2025-03-30T17:00:06,store,USD,packed,1,,892.02
110074,9568,2025-08-11T16:39:02,web,PYG,paid,1,,1518.36
110075,18964,2024-02-10T07:30:49,mobile,PYG,packed,1,,2206.24
110076,6551,2024-12-11T12:32:52,mobile,PYG,delivered,1,,0.0
110077,18058,2024-06-13T00:49:19,web,PYG,paid,1,,2094.55
110078,20324,2024-07-05T17:23:21,web,PYG,delivered,1,,71.04
110079,27307,2025-07-01T22:18:16,web,PYG,paid,1,,0.0
110080,6729,2025-08-10T16:30:42,web,PYG,delivered,1,,1227.64
110081,3796,2024-06-12T00:01:49,phone,PYG,paid,1,,1829.31
110082,25790,2024-10-01T10:11:56,web,PYG,delivered,1,,0.0
110083,12586,2024-02-13T07:24:00,store,PYG,delivered,1,,6630.49
110084,19759,2025-11-12T11:11:12,store,PYG,paid,1,,1645.61
110085,18062,2026-01-22T15:35:40,web,USD,paid,1,,1485.8
110086,23686,2024-07-05T08:29:46,store,PYG,packed,1,,1872.56
110087,20436,2024-06-08T08:33:17,web,PYG,paid,1,,3211.52
110088,14193,2024-06-18T07:28:02,web,PYG,refunded,1,,4488.16
110089,14831,2025-10-03T22:53:10,web,PYG,paid,1,,563.38
110090,1453,2024-04-29T03:15:13,mobile,PYG,delivered,1,,463.9
110091,3143,2025-09-04T17:27:22,store,PYG,packed,1,,4333.83
110092,1546,2025-07-05T05:39:17,store,PYG,created,1,,3679.24
110093,18113,2024-04-02T11:46:44,web,PYG,shipped,1,,2014.41
110094,20294,2024-07-18T02:03:43,mobile,PYG,delivered,1,,1057.44
110095,20838,2024-06-18T22:16:06,mobile,PYG,paid,1,,4300.3
110096,10177,2024-02-25T08:09:32,web,PYG,shipped,1,,2586.7
110097,3152,2025-12-24T20:24:09,mobile,PYG,created,1,,3334.43
110098,22352,2026-01-15T19:22:34,web,PYG,packed,1,,695.67
110099,4491,2024-02-13T11:04:08,store,PYG,cancelled,1,,3780.05
110100,7186,2025-12-03T17:53:08,mobile,USD,created,1,,1532.52
110101,27503,2025-03-18T09:59:40,mobile,USD,delivered,1,,1344.77
110102,11403,2025-03-20T18:51:55,web,USD,delivered,1,,1878.52
110103,11121,2024-06-17T11:18:34,store,PYG,shipped,1,,1626.55
110104,26981,2024-05-18T19:06:32,web,USD,delivered,1,,854.15
110105,4418,2024-10-04T19:05:03,phone,USD,paid,1,,3519.66
110106,15062,2025-11-08T22:14:43,mobile,PYG,shipped,1,,5983.05
110107,19437,2024-06-27T03:55:46,mobile,PYG,packed,1,,1024.38
110108,22441,2025-10-08T02:52:40,web,USD,cancelled,1,,1973.69
110109,29738,2025-02-14T08:06:01,web,PYG,paid,1,,2067.95
110110,11485,2025-08-02T01:53:02,web,PYG,delivered,1,,2906.49
110111,16751,2025-03-29T09:51:51,mobile,PYG,paid,1,,397.46
110112,16192,2024-01-12T15:40:40,web,PYG,delivered,1,,1352.57
110113,8804,2025-05-29T02:14:06,web,PYG,paid,1,,31.32
110114,9328,2024-03-16T06:03:57,mobile,PYG,delivered,1,,588.26
110115,8499,2026-01-09T21:06:53,web,PYG,delivered,1,,2221.43
110116,13863,2024-05-04T12:37:08,phone,PYG,paid,1,,1825.76
110117,20180,2024-04-02T07:47:21,mobile,PYG,shipped,1,,1924.32
110118,553,2024-09-02T12:24:29,mobile,PYG,created,1,,1347.87
110119,27921,2024-09-24T05:44:49,store,PYG,packed,1,,2377.1
110120,18976,2024-05-08T02:46:45,web,PYG,delivered,1,,1408.96
110121,20240,2025-08-17T03:10:51,web,PYG,paid,1,,0.0
110122,19168,2025-07-02T09:23:42,store,PYG,packed,1,,4568.01
110123,28597,2024-10-16T20:02:00,web,PYG,packed,1,,309.51
110124,13004,2024-01-22T12:07:27,store,PYG,paid,1,,2744.58
110125,21767,2025-09-29T10:15:12,web,USD,packed,1,,245.37
110126,23459,2024-09-04T21:39:58,web,PYG,created,1,,0.0
110127,15822,2024-01-17T02:42:57,store,PYG,delivered,1,,840.41
110128,26679,2024-12-16T19:52:32,web,USD,packed,1,,1952.0
110129,15097,2024-08-21T03:01:46,web,PYG,delivered,1,,1662.96
110130,22688,2025-08-26T21:34:27,store,PYG,paid,1,,2009.98
110131,27401,2024-10-03T10:10:45,mobile,PYG,delivered,1,,5458.08
110132,12617,2024-03-14T11:05:08,store,PYG,delivered,1,,3397.69
110133,29013,2025-03-26T01:04:05,mobile,USD,paid,1,,1304.31
110134,25253,2025-01-29T21:32:07,store,USD,delivered,1,,4127.23
110135,27422,2024-09-08T05:52:19,web,USD,created,1,,4082.23
110136,12676,2025-04-22T19:36:38,mobile,USD,paid,1,,4621.46
110137,12234,2025-06-05T21:21:49,mobile,PYG,packed,1,,835.68
110138,22060,2024-03-24T04:48:09,web,PYG,delivered,1,,3007.03
110139,9232,2025-12-05T19:21:05,web,PYG,delivered,1,,349.37
110140,25478,2025-06-29T19:48:01,web,PYG,delivered,1,,1665.6
110141,10343,2024-05-26T08:46:43,web,PYG,paid,1,,266.61
110142,28163,2025-07-18T18:56:15,store,PYG,packed,1,,3692.6
110143,25841,2024-10-15T03:17:48,web,PYG,paid,1,,2272.62
110144,7200,2026-02-01T14:05:15,web,PYG,cancelled,1,,562.26
110145,4876,2025-09-17T20:09:48,mobile,PYG,delivered,1,,1755.72
110146,22461,2025-08-30T19:58:19,mobile,PYG,paid,1,,3509.76
110147,24101,2024-02-12T04:36:53,web,PYG,delivered,1,,2066.25
110148,5146,2024-08-19T18:37:08,mobile,PYG,packed,1,,3438.26
110149,10127,2024-09-21T04:31:32,store,PYG,paid,1,,5040.2
110150,9722,2024-06-24T09:28:47,web,PYG,created,1,,2352.15
110151,27420,2024-07-09T20:41:06,web,PYG,packed,1,,74.86
110152,28801,2025-06-12T23:19:20,web,USD,paid,1,,816.79
110153,21498,2025-02-13T11:44:10,web,PYG,packed,1,,698.31
110154,16783,2024-11-27T03:04:09,web,PYG,packed,1,,199.26
110155,25383,2026-02-04T09:00:58,mobile,PYG,paid,1,,5809.16
110156,11987,2024-01-30T12:29:54,phone,PYG,packed,1,,720.82
110157,22980,2024-12-26T17:55:15,store,PYG,packed,1,,295.7
110158,16920,2024-07-20T10:06:02,web,PYG,paid,1,,196.46
110159,3698,2025-12-24T03:02:08,web,PYG,refunded,1,,2962.88
110160,23766,2024-03-22T08:27:51,web,USD,created,1,,2065.83
110161,14786,2025-04-28T10:25:58,web,PYG,shipped,1,,1811.28
110162,27621,2026-02-06T08:37:24,mobile,USD,shipped,1,,1445.18
110163,25007,2024-11-03T02:58:11,store,PYG,paid,1,,1452.15
110164,12979,2024-06-14T06:02:15,web,PYG,paid,1,,2959.55
110165,20866,2024-09-14T15:00:26,web,PYG,delivered,1,,352.32
110166,15680,2024-11-25T14:52:57,store,PYG,shipped,1,,1057.58
110167,27559,2025-04-19T14:37:21,web,PYG,delivered,1,,2331.05
110168,27790,2024-11-04T08:09:36,store,PYG,packed,1,,2127.82
110169,20905,2024-03-04T18:38:25,phone,PYG,paid,1,,1486.1
110170,3736,2024-10-13T20:00:59,web,PYG,shipped,1,,0.0
110171,18281,2024-06-10T20:57:20,web,PYG,shipped,1,,474.61
110172,14116,2025-02-19T07:55:45,store,PYG,cancelled,1,,1225.27
110173,23571,2024-01-26T10:53:29,web,PYG,delivered,1,,3241.92
110174,22000,2024-12-23T07:23:24,web,PYG,packed,1,,4244.06
110175,27277,2025-07-26T16:08:48,web,USD,packed,1,,1850.33
110176,24661,2025-05-14T01:45:01,web,USD,delivered,1,,735.84
110177,23741,2025-01-11T22:22:05,store,PYG,cancelled,1,,966.15
110178,18469,2024-12-28T12:16:54,mobile,PYG,paid,1,,814.97
110179,15363,2024-10-12T01:18:38,web,PYG,delivered,1,,4847.73
110180,13742,2025-10-30T09:16:45,web,PYG,shipped,1,,373.69
110181,1579,2024-10-02T02:28:19,mobile,PYG,created,1,,1125.04
110182,18834,2024-06-30T16:40:19,mobile,PYG,paid,1,,0.0
110183,26756,2025-01-28T16:28:07,store,PYG,shipped,1,,3173.89
110184,18321,2025-12-14T12:03:57,mobile,PYG,paid,1,,3367.89
110185,20638,2025-11-16T22:16:11,mobile,PYG,paid,1,,231.4
110186,3627,2025-12-06T12:35:15,phone,PYG,delivered,1,,3058.18
110187,14826,2024-09-13T08:47:50,mobile,USD,paid,1,,3158.44
110188,17562,2026-01-18T14:38:17,mobile,USD,paid,1,,0.0
110189,9238,2024-12-17T20:58:55,web,PYG,shipped,1,,805.5
110190,29945,2024-03-15T13:30:08,store,PYG,packed,1,,2048.88
110191,22101,2025-12-13T18:56:44,web,PYG,paid,1,,140.62
110192,11160,2025-10-06T09:58:41,mobile,PYG,paid,1,,2746.4
110193,14167,2024-08-29T02:59:00,web,PYG,delivered,1,,2409.0
110194,19984,2024-07-16T04:29:45,web,USD,paid,1,,1928.04
110195,12537,2024-06-07T16:25:12,mobile,PYG,refunded,1,,2867.64
110196,2985,2024-07-12T05:57:22,store,PYG,delivered,1,,2504.76
110197,11038,2025-03-29T07:10:15,store,PYG,delivered,1,,2038.27
110198,9718,2024-12-10T06:13:24,web,PYG,paid,1,,3491.39
110199,22217,2024-10-11T22:53:50,mobile,USD,delivered,1,,1769.08
110200,24066,2026-02-05T02:30:03,mobile,USD,delivered,1,,1821.75
110201,19919,2025-10-21T13:49:14,web,PYG,shipped,1,,741.2
110202,2163,2025-04-27T00:43:22,web,USD,delivered,1,,1759.22
110203,28062,2024-11-15T14:44:09,web,PYG,paid,1,,3192.11
110204,4590,2025-08-06T12:36:30,store,PYG,created,1,,3907.42
110205,14965,2024-09-21T14:44:05,web,PYG,created,1,,2457.34
110206,7745,2025-11-13T18:58:05,mobile,PYG,delivered,1,,2115.87
110207,2371,2024-03-20T19:02:52,mobile,PYG,paid,1,,1941.0
110208,10837,2024-05-07T23:07:38,web,PYG,delivered,1,,0.0
110209,12000,2025-11-14T17:53:38,mobile,PYG,delivered,1,,2469.34
110210,2178,2025-04-18T01:46:27,mobile,PYG,delivered,1,,4754.06
110211,17176,2025-06-08T07:38:56,mobile,PYG,paid,1,,1469.3
110212,27106,2024-05-27T21:42:04,store,PYG,delivered,1,,1172.04
110213,20769,2025-09-15T18:04:34,store,PYG,delivered,1,,145.08
110214,7064,2025-09-26T16:27:21,store,PYG,cancelled,1,,2544.25
110215,17860,2024-03-20T19:01:37,web,PYG,paid,1,,1634.2
110216,25981,2024-05-02T13:57:14,mobile,PYG,delivered,1,,1842.34
110217,6677,2025-01-04T15:35:36,web,PYG,cancelled,1,,882.52
110218,4139,2024-10-15T13:38:33,store,PYG,cancelled,1,,3288.56
110219,4905,2025-10-21T13:58:40,web,PYG,refunded,1,,5754.16
110220,7687,2025-01-10T15:28:26,web,USD,delivered,1,,0.0
110221,11368,2025-01-25T17:00:45,web,PYG,delivered,1,,2249.26
110222,29747,2025-01-23T00:58:23,store,PYG,delivered,1,,895.0
110223,16687,2024-07-11T19:47:48,web,PYG,delivered,1,,658.48
110224,4335,2024-11-08T15:27:34,web,PYG,packed,1,,0.0
110225,15146,2025-08-03T12:30:39,web,PYG,paid,1,,1931.34
110226,28821,2025-12-26T10:18:44,web,PYG,packed,1,,301.73
110227,380,2024-07-02T15:58:02,web,PYG,delivered,1,,275.43
110228,9193,2025-04-04T06:16:22,web,PYG,packed,1,,2786.38
110229,2816,2025-08-15T07:57:43,web,PYG,delivered,1,,5920.46
110230,12873,2024-01-15T23:14:12,store,PYG,delivered,1,,1011.27
110231,9681,2025-05-14T08:50:42,mobile,USD,delivered,1,,3096.04
110232,26258,2025-12-26T07:10:13,phone,PYG,paid,1,,476.27
110233,6713,2025-10-07T05:52:09,mobile,PYG,created,1,,406.31
110234,27216,2024-11-19T01:50:46,web,PYG,delivered,1,,3209.68
110235,3855,2025-04-03T19:11:14,web,PYG,delivered,1,,1692.92
110236,12964,2025-02-24T04:00:41,web,PYG,delivered,1,,2235.21
110237,26383,2024-07-25T15:45:04,store,PYG,paid,1,,1220.61
110238,2452,2025-07-23T12:50:08,web,PYG,refunded,1,,806.96
110239,28880,2024-07-24T04:24:19,store,PYG,delivered,1,,1180.86
110240,2454,2025-01-16T13:29:52,store,PYG,cancelled,1,,952.74
110241,11957,2026-02-03T04:51:03,web,PYG,delivered,1,,241.58
110242,9067,2024-07-16T13:22:02,mobile,PYG,packed,1,,425.16
110243,24946,2026-02-06T01:24:24,store,PYG,shipped,1,,806.17
110244,18904,2025-01-17T11:39:09,web,PYG,shipped,1,,879.74
110245,3734,2025-02-10T09:19:54,phone,PYG,delivered,1,,1693.92
110246,12930,2025-12-05T23:46:43,mobile,USD,delivered,1,,2516.6
110247,10990,2025-10-04T11:12:17,web,PYG,packed,1,,2054.96
110248,19834,2025-09-13T04:36:56,store,PYG,packed,1,,6470.68
110249,7510,2025-12-22T06:59:35,store,PYG,delivered,1,,3019.3
110250,7216,2025-03-02T14:44:09,web,PYG,delivered,1,,2133.14
110251,10914,2025-04-03T23:01:02,store,PYG,delivered,1,,1791.76
110252,3969,2025-07-26T04:35:45,store,USD,shipped,1,,427.35
110253,10882,2025-02-13T01:24:22,mobile,PYG,shipped,1,,1514.46
110254,28348,2024-10-08T19:18:13,web,PYG,cancelled,1,,736.55
110255,4747,2024-11-02T22:40:51,web,PYG,shipped,1,,4535.89
110256,20961,2024-12-12T05:37:25,web,PYG,shipped,1,,122.8
110257,20417,2024-05-15T12:09:06,web,PYG,shipped,1,,1311.97
110258,22991,2025-03-21T18:10:38,web,PYG,created,1,,1458.84
110259,13118,2024-09-27T14:13:46,web,USD,cancelled,1,,2069.58
110260,15934,2025-01-28T06:18:40,store,PYG,packed,1,,3448.77
110261,22116,2024-06-01T02:00:19,store,PYG,paid,1,,1506.14
110262,12232,2024-11-14T12:05:50,web,PYG,packed,1,,921.47
110263,6340,2024-10-05T09:00:04,web,PYG,paid,1,,5554.33
110264,28382,2024-08-24T05:45:02,store,PYG,delivered,1,,2835.66
110265,24863,2025-07-09T13:14:22,mobile,USD,delivered,1,,0.0
110266,28378,2025-09-12T07:31:33,web,PYG,packed,1,,303.92
110267,25261,2026-01-24T00:40:26,phone,PYG,refunded,1,,1809.97
110268,13487,2024-04-04T13:35:17,mobile,PYG,packed,1,,664.16
110269,21868,2024-01-18T21:49:29,phone,PYG,created,1,,1368.03
110270,5035,2024-06-09T14:41:27,mobile,PYG,packed,1,,1503.08
110271,777,2024-06-08T15:03:47,phone,PYG,paid,1,,3178.84
110272,3655,2024-08-26T17:35:45,mobile,PYG,shipped,1,,3870.66
110273,24153,2025-04-12T09:53:52,store,PYG,shipped,1,,687.2
110274,5161,2024-12-25T08:18:24,web,PYG,packed,1,,1373.46
110275,19898,2025-07-29T01:15:26,web,PYG,delivered,1,,200.88
110276,17895,2024-02-08T18:48:04,mobile,PYG,shipped,1,,2987.61
110277,7744,2025-01-16T20:36:46,web,PYG,delivered,1,,1860.31
