payment_id,order_id,payment_datetime,method,payment_status,amount,currency
127599,112345,2025-08-31T05:54:10,transfer,approved,6379.92,PYG
127600,97130,2025-05-24T12:53:34,transfer,approved,2195.5,PYG
127601,94027,2024-08-24T07:00:57,card,approved,1901.82,PYG
127602,90628,2025-05-20T05:12:28,cash,pending,3768.94,PYG
127603,41665,2025-05-25T22:03:19,card,rejected,148.09,PYG
127604,25378,2025-03-17T23:25:34,cash,approved,151.63,PYG
127605,69473,2024-05-03T10:53:22,card,approved,27.28,PYG
127606,55286,2025-05-14T16:40:40,cash,approved,3447.63,PYG
127607,77828,2024-12-09T17:39:51,cash,approved,7931.79,PYG
127608,112299,2024-03-27T10:10:45,transfer,approved,1312.18,PYG
127609,65063,2025-08-31T13:13:21,card,approved,593.52,PYG
127610,111454,2024-06-04T07:47:49,card,approved,839.19,PYG
127611,68600,2024-07-14T20:54:27,cash,approved,4002.88,PYG
127612,9873,2024-05-01T01:55:53,transfer,approved,902.25,PYG
127613,55518,2024-12-03T14:47:31,cash,approved,226.65,PYG
127614,6170,2024-06-02T07:13:43,card,approved,1645.05,PYG
127615,76057,2026-01-20T10:30:36,card,approved,161.48,USD
127616,99103,2024-03-08T09:55:08,card,rejected,178.47,USD
127617,42585,2025-07-01T12:22:19,card,approved,710.12,PYG
127618,10798,2025-04-21T07:40:42,card,approved,2926.52,PYG
127619,71793,2025-08-20T23:42:09,card,approved,2338.07,PYG
127620,103216,2024-07-11T02:20:42,card,approved,4106.4,PYG
127621,62260,2024-02-14T12:05:03,card,approved,1224.2,PYG
127622,36867,2024-06-06T04:25:55,card,approved,1760.58,PYG
127623,19550,2024-10-31T12:07:25,transfer,approved,2218.95,PYG
127624,87539,2025-02-03T05:29:48,cash,approved,514.3,PYG
127625,94450,2026-01-01T02:06:58,card,approved,2395.26,PYG
127626,88856,2025-07-08T10:21:42,transfer,approved,1037.05,PYG
127627,117239,2024-04-26T14:27:17,card,approved,3126.93,USD
127628,97143,2024-10-30T23:15:59,card,approved,824.08,PYG
127629,53414,2025-07-28T02:23:39,transfer,approved,305.44,PYG
127630,10018,2025-06-25T04:45:41,card,approved,1001.27,USD
127631,18955,2024-08-14T05:03:14,card,rejected,30.12,USD
127632,6890,2025-11-01T12:40:54,card,approved,1959.36,PYG
127633,85057,2025-11-08T06:51:20,card,approved,142.1,PYG
127634,19582,2024-04-25T22:02:31,card,approved,1454.09,PYG
127635,49308,2024-06-19T23:38:30,cash,approved,4850.15,PYG
127636,45139,2024-03-01T09:23:07,card,approved,1833.48,PYG
127637,26461,2025-07-18T15:49:10,card,approved,1774.22,PYG
127638,72761,2025-11-10T09:44:07,card,approved,2524.51,PYG
127639,31784,2025-04-15T07:54:13,transfer,approved,825.69,PYG
127640,35922,2026-01-06T20:31:18,transfer,approved,1937.84,PYG
127641,48810,2025-02-19T17:48:34,wallet,approved,2764.98,PYG
127642,71717,2025-01-26T03:31:24,card,approved,5007.49,PYG
127643,11088,2026-01-03T15:31:37,transfer,approved,1128.89,PYG
127644,26016,2025-01-25T07:42:58,card,approved,844.29,USD
127645,31224,2024-08-11T09:15:21,card,approved,376.12,PYG
127646,119822,2025-08-18T04:45:59,card,approved,0.0,PYG
127647,15629,2025-12-05T13:32:40,transfer,rejected,229.64,PYG
127648,110812,2024-03-26T13:15:23,wallet,approved,1193.15,PYG
127649,107706,2025-01-16T09:45:49,card,rejected,11.61,PYG
127650,65497,2025-09-09T22:36:15,card,approved,0.0,PYG
127651,56637,2026-01-14T04:17:13,cash,approved,1721.25,PYG
127652,45632,2024-12-24T11:03:49,cash,rejected,336.77,PYG
127653,94149,2025-12-03T17:29:50,card,approved,209.68,PYG
127654,114242,2024-07-29T21:36:30,transfer,approved,552.26,PYG
127655,80934,2024-07-20T01:41:58,card,rejected,129.4,PYG
127656,60256,2025-09-10T01:04:26,card,pending,1267.47,PYG
127657,57839,2025-10-03T22:21:12,card,approved,4786.87,USD
127658,55624,2025-02-17T00:59:37,card,approved,542.61,PYG
127659,68047,2025-07-08T23:41:42,wallet,approved,0.0,PYG
127660,41101,2025-01-20T23:01:01,card,approved,1142.7,USD
127661,86943,2024-11-19T20:00:53,wallet,approved,1740.03,PYG
127662,44580,2024-08-26T21:32:05,transfer,approved,1003.81,PYG
127663,16703,2024-08-21T17:06:06,cash,approved,1405.04,PYG
127664,27713,2024-09-29T07:12:48,card,approved,1781.84,PYG
127665,14060,2024-06-20T22:38:30,transfer,approved,1091.44,USD
127666,38575,2024-10-26T15:35:31,card,approved,1624.81,PYG
127667,17528,2024-09-08T23:23:39,card,approved,1233.06,PYG
127668,43485,2024-09-17T05:59:58,cash,approved,77.81,PYG
127669,27401,2025-06-25T22:30:23,card,approved,3162.71,PYG
127670,53891,2025-01-09T01:27:07,cash,approved,638.78,PYG
127671,30702,2024-10-21T04:25:38,card,approved,2439.16,USD
127672,72590,2024-08-25T22:12:26,card,approved,708.54,PYG
127673,30728,2024-12-03T04:25:12,transfer,approved,0.0,PYG
127674,118778,2024-08-20T14:21:58,cash,approved,411.16,PYG
127675,67736,2024-03-07T00:49:33,wallet,rejected,37.53,PYG
127676,58099,2024-06-16T03:38:42,cash,approved,2192.32,PYG
127677,65457,2025-07-30T21:17:13,transfer,pending,1897.55,PYG
127678,35673,2024-04-28T18:58:54,card,approved,4027.0,USD
127679,38096,2024-04-29T03:31:35,card,approved,3212.7,PYG
127680,101941,2025-01-19T15:11:57,transfer,approved,832.64,PYG
127681,30526,2025-03-14T10:29:38,card,refunded,2212.75,PYG
127682,72183,2024-11-13T15:17:32,card,approved,601.57,PYG
127683,39525,2024-08-25T04:47:21,wallet,approved,229.64,PYG
127684,83980,2024-10-30T21:05:57,card,rejected,255.9,PYG
127685,20135,2025-03-08T04:15:23,cash,approved,1859.84,PYG
127686,87916,2024-02-11T20:13:49,transfer,approved,1955.1,PYG
127687,31476,2024-11-12T18:37:25,cash,approved,526.92,PYG
127688,66414,2025-06-26T13:20:26,transfer,approved,95.72,PYG
127689,65634,2025-07-10T20:24:50,transfer,approved,1898.5,PYG
127690,24350,2024-08-20T03:36:42,transfer,approved,2556.66,PYG
127691,69349,2025-04-28T11:37:55,card,refunded,1247.71,PYG
127692,64367,2025-10-06T16:59:14,card,pending,1230.67,PYG
127693,55419,2024-01-21T18:27:17,wallet,approved,6604.55,PYG
127694,30833,2024-11-25T17:42:34,card,approved,2909.75,PYG
127695,85618,2024-05-04T07:02:33,card,approved,1046.8,PYG
127696,85493,2024-07-15T20:27:22,transfer,approved,6527.45,PYG
127697,119053,2025-05-27T20:46:12,cash,refunded,1514.4,PYG
127698,60515,2024-03-02T16:27:59,card,approved,3478.43,PYG
127699,50793,2025-09-23T01:53:55,card,rejected,67.44,PYG
127700,43291,2024-05-01T19:09:12,cash,approved,1445.38,USD
127701,46324,2025-09-19T21:08:03,cash,approved,424.42,PYG
127702,73006,2024-05-06T06:16:18,cash,approved,3962.49,PYG
127703,13770,2024-11-09T03:35:06,transfer,approved,6469.57,PYG
127704,98849,2024-11-30T03:01:37,card,approved,1812.41,PYG
127705,113016,2025-12-15T18:25:44,card,approved,869.35,PYG
127706,7399,2025-10-05T04:08:50,card,approved,3975.77,PYG
127707,14078,2024-03-15T13:58:13,card,approved,1300.48,PYG
127708,92602,2024-04-14T03:52:48,transfer,approved,1898.55,PYG
127709,119751,2024-09-21T08:30:35,transfer,approved,1236.82,PYG
127710,18005,2024-01-16T09:35:50,card,pending,2693.96,PYG
127711,10853,2025-10-24T18:34:16,transfer,approved,414.65,PYG
127712,65994,2025-07-06T00:25:27,cash,approved,635.9,PYG
127713,110356,2024-07-03T22:10:52,card,approved,1510.94,PYG
127714,26597,2024-01-12T14:28:43,cash,approved,69.18,PYG
127715,85723,2025-11-07T20:34:16,transfer,approved,990.36,PYG
127716,83167,2026-01-23T04:16:25,card,pending,1212.14,PYG
127717,39352,2024-10-10T02:41:53,transfer,approved,701.59,PYG
127718,44688,2025-09-02T03:21:52,cash,approved,2240.2,PYG
127719,6661,2024-12-01T03:26:20,transfer,approved,511.03,PYG
127720,21539,2024-03-25T18:59:14,card,approved,1248.7,PYG
127721,101452,2025-04-03T08:06:06,card,approved,3669.32,PYG
127722,86784,2024-10-13T18:13:07,card,approved,615.3,PYG
127723,68327,2024-04-29T06:48:17,wallet,approved,1035.02,PYG
127724,63209,2025-06-27T22:34:49,cash,approved,37.6,PYG
127725,35894,2025-07-04T23:30:39,cash,approved,904.05,PYG
127726,27764,2025-03-17T17:24:16,transfer,approved,798.62,PYG
127727,32489,2024-06-16T11:44:19,cash,approved,1187.22,PYG
127728,52601,2024-05-25T00:00:15,card,pending,0.0,PYG
127729,33642,2024-05-30T17:07:33,card,approved,1109.43,PYG
127730,23404,2025-02-22T22:50:48,transfer,approved,2824.36,PYG
127731,32929,2024-07-08T19:40:17,wallet,approved,5793.15,PYG
127732,63625,2025-06-25T14:32:38,card,rejected,16.74,PYG
127733,57658,2024-05-01T08:59:55,transfer,approved,5704.89,PYG
127734,99484,2024-02-02T09:57:21,cash,approved,230.9,PYG
127735,118793,2024-12-31T21:13:41,card,pending,5544.94,PYG
127736,78831,2025-02-22T19:42:59,transfer,refunded,1719.89,PYG
127737,107743,2025-09-29T21:46:40,card,approved,0.0,PYG
127738,67438,2024-02-12T21:15:17,card,pending,6101.48,USD
127739,95036,2025-05-04T01:34:51,card,rejected,0.0,PYG
127740,69011,2025-04-24T14:12:25,card,approved,4105.44,PYG
127741,16682,2025-02-27T00:00:45,card,approved,2614.79,PYG
127742,94932,2025-12-02T21:51:55,card,approved,607.4,PYG
127743,72065,2025-01-22T14:30:24,cash,approved,1717.36,PYG
127744,80648,2025-05-26T08:15:32,transfer,approved,4432.1,PYG
127745,55925,2024-11-23T14:54:06,card,approved,1206.94,PYG
127746,106566,2024-12-14T19:57:09,cash,rejected,480.7,PYG
127747,91029,2025-06-11T14:02:56,card,approved,2413.76,PYG
127748,57919,2024-02-23T06:56:00,card,approved,705.28,PYG
127749,106176,2025-02-05T19:48:10,card,approved,1952.59,PYG
127750,50825,2025-07-22T02:40:51,card,approved,2077.59,PYG
127751,80275,2025-04-30T12:48:50,wallet,approved,447.42,PYG
127752,7471,2025-04-18T02:16:05,card,approved,384.75,PYG
127753,356,2024-04-18T19:08:07,card,approved,3232.86,PYG
127754,104071,2025-03-17T09:10:39,card,approved,1775.64,PYG
127755,21063,2025-11-18T16:54:52,cash,pending,5316.36,PYG
127756,95050,2024-11-26T06:03:40,card,approved,3925.61,PYG
127757,97857,2025-09-09T09:37:25,wallet,approved,0.0,PYG
127758,69795,2025-09-12T20:51:15,transfer,approved,392.75,PYG
127759,47751,2024-08-12T13:32:12,cash,approved,2163.39,PYG
127760,14534,2025-10-21T19:49:34,wallet,approved,215.44,USD
127761,61129,2024-01-12T09:29:41,card,approved,210.8,PYG
127762,109711,2025-05-04T05:07:24,transfer,approved,1368.45,PYG
127763,34605,2024-11-11T14:26:11,card,refunded,1664.03,PYG
127764,66570,2024-03-15T11:11:04,cash,approved,2180.81,PYG
127765,14914,2025-12-06T09:58:51,transfer,approved,59.85,PYG
127766,82630,2024-03-11T13:41:55,card,approved,2316.7,PYG
127767,3296,2025-12-22T23:06:47,card,approved,1904.1,USD
127768,16999,2024-12-26T16:30:13,card,approved,331.83,PYG
127769,112788,2025-10-03T07:37:55,card,approved,149.05,PYG
127770,10957,2025-03-05T04:48:11,card,approved,1649.35,PYG
127771,102323,2025-01-28T01:02:56,cash,approved,5213.72,PYG
127772,70242,2024-01-08T18:19:48,transfer,approved,0.0,PYG
127773,6913,2025-04-22T03:23:00,card,approved,1290.05,PYG
127774,37545,2024-06-30T02:32:11,card,approved,699.0,PYG
127775,55904,2024-09-16T01:47:13,transfer,approved,851.56,PYG
127776,12354,2025-04-15T09:19:40,card,approved,2332.76,PYG
127777,68702,2024-01-25T23:46:03,transfer,refunded,2203.06,PYG
127778,67027,2024-05-29T23:01:15,transfer,approved,1102.81,PYG
127779,11977,2025-08-01T14:56:49,card,refunded,2133.23,PYG
127780,50884,2024-06-08T07:30:53,card,approved,1851.62,PYG
127781,76132,2025-03-12T12:39:05,cash,approved,788.68,PYG
127782,93482,2025-02-19T03:11:59,transfer,approved,1450.36,PYG
127783,71060,2024-12-23T09:29:08,card,approved,114.33,PYG
127784,88088,2024-03-26T22:10:35,wallet,approved,2760.48,PYG
127785,80334,2025-05-09T21:44:46,cash,approved,3008.63,PYG
127786,61570,2025-05-16T14:05:45,card,refunded,1042.46,PYG
127787,57120,2025-09-30T17:53:28,wallet,pending,262.55,PYG
127788,72039,2024-10-07T08:04:46,card,approved,2552.38,PYG
127789,112786,2024-03-13T06:39:37,transfer,approved,0.0,PYG
127790,1160,2024-01-21T10:03:12,card,approved,2376.58,PYG
127791,116343,2025-11-28T16:06:22,card,rejected,175.58,PYG
127792,65184,2025-09-04T00:45:54,cash,approved,67.01,PYG
127793,105167,2025-09-29T13:50:39,transfer,approved,1674.16,PYG
127794,2089,2024-02-20T13:57:50,transfer,approved,1623.56,PYG
127795,39399,2025-11-18T08:15:17,card,approved,890.7,PYG
127796,110676,2025-05-09T10:17:00,cash,rejected,44.09,PYG
127797,78683,2025-07-06T10:54:50,card,rejected,209.97,PYG
127798,101941,2025-01-19T22:47:08,card,approved,832.64,PYG
127799,52014,2024-07-11T06:32:32,card,rejected,23.05,PYG
127800,88225,2024-08-29T14:30:51,card,approved,0.0,PYG
127801,1887,2025-06-03T19:54:30,card,pending,878.46,PYG
127802,91115,2024-08-05T22:32:53,transfer,approved,698.4,PYG
127803,33128,2025-10-01T08:12:57,transfer,approved,611.2,PYG
127804,82158,2024-04-28T04:37:48,card,approved,1327.06,USD
127805,42015,2025-06-09T04:01:18,card,approved,2399.48,PYG
127806,19709,2024-02-11T03:10:07,card,approved,2736.13,PYG
127807,84725,2024-01-28T20:49:09,transfer,rejected,246.39,PYG
127808,106503,2025-05-24T02:51:11,card,refunded,7616.23,PYG
127809,109455,2024-01-15T13:53:17,card,rejected,367.99,PYG
127810,6590,2025-03-30T14:17:47,card,approved,1776.8,PYG
127811,91997,2026-01-30T22:34:44,card,approved,1271.58,PYG
127812,52345,2024-10-07T06:53:21,card,approved,1650.74,PYG
127813,62606,2025-04-01T06:49:03,transfer,approved,3082.67,PYG
127814,74537,2025-02-22T21:31:52,card,approved,25.13,PYG
127815,12989,2024-05-01T16:19:41,transfer,approved,263.06,PYG
127816,83213,2025-03-23T22:42:54,cash,approved,2941.86,PYG
127817,2416,2025-07-31T17:36:40,card,approved,656.42,PYG
127818,61431,2025-05-29T12:08:50,transfer,approved,2303.84,PYG
127819,72432,2025-11-27T00:55:53,wallet,refunded,0.0,PYG
127820,15791,2025-06-12T02:54:02,wallet,rejected,32.34,PYG
127821,61180,2025-05-25T04:50:01,transfer,rejected,156.81,PYG
127822,52264,2024-09-04T16:17:37,card,approved,165.09,PYG
127823,115137,2025-02-28T05:46:03,wallet,approved,1150.54,PYG
127824,56174,2025-11-08T09:12:08,card,approved,1402.5,PYG
127825,63488,2024-08-20T00:46:31,card,approved,3414.68,PYG
127826,111679,2024-01-23T01:51:40,cash,pending,2391.9,PYG
127827,79330,2024-07-10T15:55:46,cash,approved,2334.36,PYG
127828,119345,2025-05-03T04:09:28,transfer,approved,936.8,PYG
127829,75111,2025-11-06T20:26:43,card,approved,1727.1,PYG
127830,69053,2025-01-26T15:34:45,card,approved,1893.97,PYG
127831,87589,2024-12-04T10:14:07,card,approved,1782.79,PYG
127832,8648,2024-10-16T01:59:06,transfer,approved,536.96,PYG
127833,48390,2024-12-27T17:56:12,cash,rejected,221.85,PYG
127834,86197,2025-08-16T13:45:56,wallet,approved,2169.1,PYG
127835,109453,2025-04-09T00:08:25,transfer,refunded,662.4,PYG
127836,15604,2024-06-10T01:48:00,transfer,approved,2603.04,PYG
127837,32714,2024-04-15T00:49:37,wallet,approved,995.94,PYG
127838,23396,2025-09-17T21:07:14,transfer,approved,1438.64,PYG
127839,36752,2024-10-13T18:24:11,wallet,approved,0.0,PYG
127840,99622,2024-07-22T11:24:59,wallet,approved,3537.72,PYG
127841,10534,2025-04-26T04:02:33,card,approved,13.24,PYG
127842,98702,2025-06-21T04:23:34,cash,rejected,370.86,PYG
127843,81484,2024-03-17T07:41:51,wallet,approved,1735.24,USD
127844,69905,2024-09-05T09:21:34,cash,pending,1452.76,PYG
127845,45061,2024-08-03T20:20:45,card,approved,789.17,PYG
127846,108776,2025-09-27T22:44:08,card,approved,2601.26,PYG
127847,111294,2024-02-15T04:55:25,card,pending,652.29,PYG
127848,3216,2024-03-04T13:41:32,transfer,approved,1603.89,PYG
127849,3773,2024-10-12T09:53:55,card,approved,1121.78,PYG
127850,100864,2024-10-15T05:58:00,card,pending,2348.03,PYG
127851,66344,2025-05-30T14:05:27,card,approved,292.62,PYG
127852,49903,2025-08-19T15:54:27,card,approved,1924.77,USD
127853,11600,2025-11-10T15:06:26,card,approved,1556.32,PYG
127854,95510,2025-01-14T20:08:30,card,approved,311.93,USD
127855,94699,2025-07-09T00:38:38,card,approved,1270.45,PYG
127856,49077,2024-06-26T06:39:16,card,approved,0.0,PYG
127857,44444,2024-01-03T06:02:18,card,approved,2074.41,PYG
127858,119865,2024-02-26T19:45:29,transfer,rejected,179.91,PYG
127859,87216,2025-02-21T13:27:01,wallet,pending,1000.11,PYG
127860,107439,2024-12-18T17:56:06,transfer,pending,1237.04,PYG
127861,61216,2025-10-11T17:27:32,transfer,refunded,2557.99,PYG
127862,100017,2025-05-28T08:10:22,card,approved,1823.16,PYG
127863,69395,2024-11-25T03:18:51,card,approved,1364.03,USD
127864,49497,2024-09-15T18:52:04,transfer,rejected,62.71,PYG
127865,4544,2025-09-10T00:00:45,cash,rejected,305.26,PYG
127866,88320,2024-09-29T12:28:32,transfer,approved,3203.95,PYG
127867,81264,2024-09-21T22:27:30,transfer,approved,2911.95,PYG
127868,57065,2024-09-21T04:38:40,transfer,approved,2219.25,PYG
127869,109980,2025-09-11T11:57:52,card,approved,764.43,PYG
127870,96069,2026-01-12T08:47:19,cash,rejected,91.44,USD
127871,19366,2024-11-29T00:32:05,card,approved,150.02,PYG
127872,12165,2025-06-22T07:11:05,card,rejected,41.54,PYG
127873,3639,2025-03-02T06:12:14,card,pending,0.0,PYG
127874,28076,2025-05-18T14:19:44,wallet,approved,2204.65,PYG
127875,117430,2025-11-02T20:38:33,cash,approved,3694.4,USD
127876,23240,2026-02-12T11:41:48,cash,approved,157.78,PYG
127877,77451,2024-03-08T06:53:13,transfer,pending,1680.6,PYG
127878,45339,2025-06-06T00:55:56,card,approved,1954.49,PYG
127879,90326,2024-07-12T04:16:16,card,approved,1385.92,PYG
127880,88825,2024-11-18T11:12:34,transfer,approved,1796.11,PYG
127881,75105,2025-02-06T11:57:39,transfer,rejected,87.3,PYG
127882,8843,2024-05-17T20:27:43,transfer,approved,2628.41,USD
127883,85572,2025-08-26T09:27:46,card,pending,4884.83,PYG
127884,30200,2025-09-14T09:20:24,card,refunded,0.0,PYG
127885,117970,2025-09-08T13:08:18,card,approved,632.62,PYG
127886,71094,2024-05-09T20:54:30,cash,approved,471.25,PYG
127887,11701,2026-01-23T02:28:03,transfer,approved,1989.99,PYG
127888,55578,2024-07-22T03:24:46,card,approved,2080.16,PYG
127889,37893,2025-11-08T12:43:58,transfer,approved,1984.75,PYG
127890,89667,2025-01-24T04:48:14,transfer,approved,3064.7,PYG
127891,77443,2025-01-10T02:23:20,card,rejected,11.3,PYG
127892,48186,2026-01-07T17:54:09,card,approved,1567.99,PYG
127893,59998,2024-06-03T00:58:13,card,approved,936.59,PYG
127894,102755,2025-04-02T20:37:54,transfer,approved,774.92,PYG
127895,84463,2026-01-09T00:02:45,card,approved,2670.21,PYG
127896,16079,2025-02-12T00:39:34,card,approved,4699.4,PYG
127897,119119,2026-01-14T16:45:13,card,pending,3103.25,PYG
127898,12245,2025-09-09T16:36:05,transfer,approved,843.38,PYG
127899,21421,2025-01-22T23:24:07,cash,pending,2874.36,PYG
127900,73034,2024-07-20T23:06:43,cash,approved,2292.77,PYG
127901,41488,2025-07-20T17:42:33,cash,approved,1172.76,PYG
127902,30400,2025-10-31T11:20:19,card,approved,4697.46,PYG
127903,48173,2024-01-23T19:19:40,card,approved,441.77,PYG
127904,21607,2024-10-06T05:43:35,card,approved,1556.45,PYG
127905,1097,2024-11-01T16:31:29,transfer,rejected,81.82,PYG
127906,74783,2024-01-22T19:12:21,card,approved,3032.28,PYG
127907,97117,2025-01-15T04:02:28,card,approved,2614.28,USD
127908,51298,2025-11-29T12:30:21,transfer,approved,5256.13,PYG
127909,54739,2025-01-15T12:23:27,card,approved,2910.98,PYG
127910,55270,2024-09-04T15:47:49,wallet,approved,0.0,PYG
127911,76721,2025-01-09T10:34:35,cash,approved,414.21,PYG
127912,117284,2024-10-09T13:27:33,card,rejected,87.88,PYG
127913,68750,2024-05-29T02:24:59,transfer,approved,3816.44,USD
127914,65742,2025-09-29T23:11:23,cash,approved,1229.95,USD
127915,102189,2024-03-09T10:32:06,cash,approved,1254.96,PYG
127916,12837,2025-05-16T15:50:05,card,approved,2007.71,USD
127917,52045,2025-03-20T20:57:57,card,approved,1991.73,PYG
127918,78938,2025-10-31T16:35:22,transfer,approved,1313.62,PYG
127919,46092,2024-09-26T04:50:11,cash,approved,2995.68,PYG
127920,51865,2024-09-08T02:44:35,wallet,approved,332.07,PYG
127921,3383,2024-06-19T05:12:13,wallet,approved,0.0,PYG
127922,49854,2024-03-20T06:31:01,transfer,approved,3434.24,PYG
127923,31267,2024-09-15T21:04:04,card,approved,1507.39,PYG
127924,26404,2024-03-10T01:40:00,card,approved,3011.55,PYG
127925,5544,2024-12-05T01:41:44,transfer,approved,2630.56,PYG
127926,29969,2026-01-26T08:51:38,transfer,approved,825.18,PYG
127927,37511,2025-08-04T07:11:45,card,approved,1523.63,PYG
127928,113022,2026-02-10T09:49:34,cash,rejected,21.57,PYG
127929,116260,2025-09-28T04:06:28,cash,approved,1825.03,PYG
127930,85513,2025-08-15T01:31:58,cash,pending,3361.56,PYG
127931,112036,2024-07-10T15:56:07,transfer,rejected,339.54,PYG
127932,35468,2024-07-30T11:36:06,card,refunded,543.85,PYG
127933,106073,2025-09-02T06:48:49,card,rejected,0.0,PYG
127934,112042,2024-11-08T21:12:13,card,approved,3354.25,PYG
127935,88740,2025-02-20T07:00:35,wallet,approved,450.61,PYG
127936,53286,2024-07-03T11:07:00,transfer,pending,1738.47,PYG
127937,112307,2025-10-20T11:52:26,card,approved,1180.29,PYG
127938,90886,2025-04-24T21:17:16,card,approved,4256.03,PYG
127939,26493,2024-08-14T19:34:06,cash,approved,1965.67,PYG
127940,12377,2025-08-06T03:08:01,transfer,approved,1615.41,PYG
127941,81816,2025-10-11T06:45:52,cash,approved,6640.09,PYG
127942,8424,2025-03-18T04:59:16,transfer,approved,6649.98,PYG
127943,32195,2025-10-15T00:20:52,card,rejected,127.2,PYG
127944,119963,2024-06-06T16:39:06,card,approved,3425.58,PYG
127945,91527,2024-02-23T09:08:25,card,approved,388.88,PYG
127946,20161,2025-11-22T05:28:37,transfer,approved,1514.77,PYG
127947,36310,2024-10-04T00:01:27,card,approved,882.01,PYG
127948,21432,2024-10-24T16:52:43,card,approved,2385.18,USD
127949,64459,2024-10-17T15:02:30,transfer,approved,2307.92,PYG
127950,34460,2025-12-21T14:09:28,cash,approved,367.34,PYG
127951,25371,2025-05-17T09:50:37,wallet,rejected,354.7,PYG
127952,1679,2025-03-11T17:14:40,card,pending,3191.86,PYG
127953,88326,2025-04-18T09:06:09,cash,approved,2317.02,PYG
127954,52639,2025-11-23T08:23:56,transfer,approved,3776.71,PYG
127955,14384,2025-12-06T15:51:55,cash,pending,1059.9,PYG
127956,64832,2024-04-10T05:49:21,card,approved,2044.14,PYG
127957,54835,2025-09-30T07:11:54,card,approved,4750.28,PYG
127958,53077,2025-09-07T12:24:41,card,approved,4293.84,PYG
127959,20214,2025-02-27T02:16:52,card,rejected,442.57,USD
127960,115954,2026-02-18T08:33:30,card,approved,2357.94,PYG
127961,55321,2024-02-25T21:03:28,card,approved,1296.66,PYG
127962,112256,2025-01-19T17:08:01,transfer,approved,3023.72,PYG
127963,118776,2024-09-12T06:35:03,cash,approved,2418.73,PYG
127964,43187,2025-06-23T15:58:51,transfer,pending,917.86,PYG
127965,16351,2025-01-13T02:37:57,card,approved,969.76,PYG
127966,54767,2024-08-23T16:03:13,card,approved,1063.45,PYG
127967,56757,2024-05-08T06:21:00,transfer,approved,875.4,PYG
127968,72388,2025-09-16T22:00:58,card,approved,3408.71,PYG
127969,10882,2024-04-05T07:42:44,transfer,pending,4377.32,PYG
127970,103356,2024-04-14T08:40:18,cash,approved,1333.32,PYG
127971,17340,2025-05-09T20:37:20,card,approved,3495.45,PYG
127972,113591,2025-05-02T22:57:10,card,approved,2178.86,PYG
127973,93628,2024-02-09T00:56:34,card,pending,503.64,PYG
127974,3158,2024-06-15T10:01:54,card,approved,1762.74,PYG
127975,51788,2025-03-16T08:07:42,card,approved,1548.17,PYG
127976,58228,2024-08-15T04:07:56,transfer,refunded,0.0,USD
127977,19122,2024-11-24T12:52:46,transfer,approved,1854.49,PYG
127978,82364,2025-07-17T06:37:12,card,approved,1896.69,PYG
127979,25484,2024-05-28T08:00:41,transfer,rejected,13.22,PYG
127980,34590,2024-01-09T12:52:44,card,approved,3722.46,USD
127981,36632,2025-08-11T12:11:26,cash,approved,610.7,PYG
127982,11337,2025-06-28T00:24:44,transfer,pending,2333.55,PYG
127983,76222,2024-09-09T08:08:20,card,approved,1073.09,PYG
127984,48116,2025-06-30T04:10:37,card,approved,4306.03,PYG
127985,105800,2025-11-07T01:23:55,transfer,approved,1742.09,PYG
127986,113069,2024-05-01T23:33:34,transfer,approved,1404.31,PYG
127987,114156,2025-08-24T13:13:59,card,refunded,1990.44,PYG
127988,6888,2025-08-16T11:24:44,transfer,approved,2782.55,PYG
127989,40138,2024-05-30T15:58:47,card,approved,2880.32,PYG
127990,4292,2025-12-25T02:01:22,card,approved,97.9,PYG
127991,119869,2024-07-01T07:10:35,card,approved,2911.75,PYG
127992,40558,2024-03-31T11:25:17,transfer,approved,0.0,PYG
127993,44255,2025-06-10T23:53:53,cash,approved,2820.35,PYG
127994,98477,2025-12-29T10:55:20,transfer,approved,3126.32,PYG
127995,67735,2025-06-05T23:51:56,card,approved,1580.73,PYG
127996,44804,2024-05-21T15:54:31,cash,approved,3757.23,PYG
127997,7017,2025-12-13T13:05:19,cash,approved,1482.18,PYG
127998,119491,2024-12-12T21:07:57,cash,approved,2406.94,PYG
127999,113445,2025-05-04T17:08:13,card,approved,4210.71,PYG
128000,101709,2024-08-11T12:23:09,card,approved,476.64,PYG
128001,43228,2024-07-08T04:25:00,card,approved,2636.76,USD
128002,18626,2024-10-16T15:41:27,card,pending,5753.55,PYG
128003,65903,2025-03-15T18:37:25,cash,approved,1632.25,PYG
128004,86676,2024-01-15T14:27:22,card,approved,2218.47,USD
128005,84502,2024-06-03T02:57:17,card,rejected,0.0,PYG
128006,9271,2025-09-27T15:39:15,card,rejected,87.88,PYG
128007,43687,2026-01-27T14:06:18,card,refunded,1481.6,PYG
128008,216,2026-01-16T04:32:50,cash,approved,7192.06,USD
128009,16438,2025-07-19T01:41:57,cash,rejected,363.67,PYG
128010,77029,2025-06-26T10:24:50,card,approved,1254.69,PYG
128011,89749,2025-01-28T06:41:25,transfer,approved,699.32,PYG
128012,65490,2026-01-07T08:47:26,card,approved,829.59,PYG
128013,86874,2025-03-10T06:56:37,transfer,approved,2993.25,PYG
128014,11409,2024-10-17T13:06:35,card,approved,1552.62,PYG
128015,34914,2026-02-16T15:03:07,transfer,approved,3667.65,PYG
