order_item_id,order_id,product_id,quantity,unit_price,discount_rate,line_total
277144,7629,3099,5,180.74,0.149,903.7
277145,100916,1272,5,184.75,0.156,923.75
277146,6091,7193,2,204.44,0.05,408.88
277147,6640,2926,1,121.56,0.045,121.56
277148,35935,2388,2,104.64,0.118,209.28
277149,55131,3552,1,92.52,0.054,92.52
277150,1594,1815,5,176.67,0.058,883.35
277151,11718,4176,1,176.44,0.149,176.44
277152,56225,479,1,173.97,0.052,173.97
277153,100254,7256,4,406.08,0.121,1624.32
277154,52367,5982,1,112.14,0.019,112.14
277155,82586,1453,1,324.2,0.083,324.2
277156,41426,5100,1,205.82,0.184,205.82
277157,106844,6329,2,306.78,0.062,613.56
277158,105196,1469,1,92.32,0.125,92.32
277159,106151,237,4,170.01,0.167,680.04
277160,76598,6820,3,171.64,0.108,514.92
277161,87625,6510,2,356.98,0.008,713.96
277162,32445,4435,3,88.62,0.193,265.86
277163,15759,128,4,319.25,0.178,1277.0
277164,80970,648,2,423.88,0.147,847.76
277165,89208,5164,4,343.11,0.136,1372.44
277166,79030,4853,4,306.27,0.038,1225.08
277167,51616,1212,2,283.65,0.204,567.3
277168,66840,3085,1,399.49,0.094,399.49
277169,97715,5417,1,295.78,0.061,295.78
277170,100088,5219,1,102.27,0.159,102.27
277171,49191,2572,5,229.7,0.211,1148.5
277172,44265,2953,3,236.96,0.088,710.88
277173,15540,4159,3,53.36,0.103,160.08
277174,4244,6743,4,146.92,0.122,587.68
277175,51833,7205,4,120.14,0.13,480.56
277176,119452,3264,1,121.28,0.205,121.28
277177,81910,1464,3,382.19,0.216,1146.57
277178,46260,2596,2,140.64,0.057,281.28
277179,112284,4705,1,193.4,0.131,193.4
277180,77481,6091,3,161.25,0.003,483.75
277181,6317,3257,4,117.88,0.012,471.52
277182,99205,5857,5,106.15,0.012,530.75
277183,53675,3619,5,184.83,0.234,924.15
277184,80838,1615,5,128.05,0.098,640.25
277185,55928,7473,5,106.27,0.055,531.35
277186,35248,7205,1,111.99,0.189,111.99
277187,85531,6601,4,305.96,0.123,1223.84
277188,32349,166,1,416.66,0.108,416.66
277189,56230,1992,5,277.65,0.097,1388.25
277190,118196,7320,3,304.25,0.043,912.75
277191,53376,7034,5,322.61,0.19,1613.05
277192,3124,4662,1,346.54,0.168,346.54
277193,35760,5522,2,305.19,0.076,610.38
277194,10528,3018,2,359.83,0.169,719.66
277195,106782,4656,1,326.16,0.218,326.16
277196,40344,287,4,168.24,0.132,672.96
277197,5294,3391,3,199.37,0.235,598.11
277198,119345,5164,1,336.36,0.153,336.36
277199,110000,4563,4,310.94,0.184,1243.76
277200,48275,7535,4,378.63,0.19,1514.52
277201,70059,4487,3,12.46,0.108,37.38
277202,39207,3915,5,190.24,0.19,951.2
277203,119550,4261,1,190.69,0.184,190.69
277204,3626,4732,3,135.18,0.092,405.54
277205,871,2677,3,353.39,0.04,1060.17
277206,69954,1196,4,208.66,0.043,834.64
277207,80893,368,2,361.95,0.022,723.9
277208,87689,1119,5,68.58,0.017,342.9
277209,47890,7778,5,355.52,0.055,1777.6
277210,51775,4540,5,196.32,0.007,981.6
277211,20704,5352,4,358.16,0.141,1432.64
277212,58378,7467,4,200.64,0.249,802.56
277213,95395,5493,2,40.03,0.05,80.06
277214,94863,4098,4,217.4,0.13,869.6
277215,28825,4792,3,69.52,0.033,208.56
277216,107267,2888,1,260.44,0.059,260.44
277217,104275,6890,2,103.71,0.136,207.42
277218,28239,2847,2,90.17,0.009,180.34
277219,61841,7014,2,127.17,0.132,254.34
277220,23599,6598,5,384.99,0.162,1924.95
277221,4464,2511,5,173.25,0.005,866.25
277222,88763,2259,2,213.01,0.245,426.02
277223,97736,5473,4,406.17,0.122,1624.68
277224,75004,986,1,57.86,0.244,57.86
277225,65495,5582,1,29.01,0.125,29.01
277226,12396,2022,4,124.31,0.196,497.24
277227,94035,3477,5,361.53,0.217,1807.65
277228,67152,2422,1,176.38,0.188,176.38
277229,14049,4613,1,53.07,0.08,53.07
277230,38308,2589,3,255.91,0.004,767.73
277231,105264,21,4,362.13,0.111,1448.52
277232,14124,4485,5,160.28,0.011,801.4
277233,22863,1777,3,391.58,0.004,1174.74
277234,107929,917,5,280.66,0.185,1403.3
277235,11306,723,4,295.36,0.095,1181.44
277236,14263,2401,3,86.3,0.225,258.9
277237,29563,3734,2,361.22,0.114,722.44
277238,8706,5450,1,222.49,0.044,222.49
277239,115729,768,5,127.05,0.121,635.25
277240,2791,921,1,162.88,0.085,162.88
277241,13164,363,5,241.84,0.2,1209.2
277242,93094,6594,4,390.43,0.085,1561.72
277243,71006,4815,1,259.21,0.042,259.21
277244,87059,3203,4,344.87,0.204,1379.48
277245,75600,2899,4,234.52,0.132,938.08
277246,117040,3103,3,164.95,0.097,494.85
277247,86966,1351,2,412.87,0.144,825.74
277248,97070,5072,4,84.12,0.108,336.48
277249,29024,961,3,198.7,0.188,596.1
277250,87502,5426,1,45.62,0.248,45.62
277251,83795,3873,2,252.57,0.003,505.14
277252,107654,3852,1,139.85,0.16,139.85
277253,2996,2357,2,177.32,0.042,354.64
277254,94054,4127,5,120.64,0.242,603.2
277255,70517,2809,2,285.02,0.202,570.04
277256,78005,1166,1,170.22,0.247,170.22
277257,52221,3944,3,265.56,0.14,796.68
277258,102160,6083,5,196.22,0.077,981.1
277259,13078,4858,1,341.55,0.009,341.55
277260,84239,90,2,56.76,0.019,113.52
277261,47234,3104,5,7.55,0.214,37.75
277262,59325,450,3,276.8,0.12,830.4
277263,27322,2300,4,168.98,0.142,675.92
277264,112841,4808,5,304.4,0.07,1522.0
277265,110459,6342,4,20.26,0.04,81.04
277266,67290,1828,1,483.54,0.006,483.54
277267,18384,7919,2,250.55,0.129,501.1
277268,23393,3928,1,283.7,0.085,283.7
277269,19176,5559,4,31.88,0.038,127.52
277270,10562,4389,1,428.15,0.039,428.15
277271,86293,6395,1,114.95,0.249,114.95
277272,115321,6835,3,305.19,0.184,915.57
277273,88427,2139,1,412.01,0.01,412.01
277274,79930,6295,4,94.79,0.056,379.16
277275,44036,5014,1,254.16,0.229,254.16
277276,91547,7830,4,63.67,0.046,254.68
277277,32431,1514,1,231.9,0.17,231.9
277278,31932,4421,1,295.92,0.036,295.92
277279,57996,3465,1,319.44,0.213,319.44
277280,106862,5837,5,240.02,0.212,1200.1
277281,94632,357,5,107.9,0.117,539.5
277282,20620,6328,2,386.08,0.113,772.16
277283,46417,5848,5,9.8,0.146,49.0
277284,72311,1714,4,362.63,0.032,1450.52
277285,67965,628,1,17.39,0.136,17.39
277286,106199,2404,3,114.79,0.244,344.37
277287,18372,1041,3,352.35,0.134,1057.05
277288,51065,7383,1,454.06,0.084,454.06
277289,115101,1931,5,107.73,0.214,538.65
277290,91490,651,2,5.04,0.046,10.08
277291,25950,3183,5,221.03,0.242,1105.15
277292,25890,4902,2,350.3,0.185,700.6
277293,44853,7092,3,240.38,0.069,721.14
277294,68620,7096,1,310.73,0.208,310.73
277295,73813,6443,3,118.85,0.246,356.55
277296,19268,5897,3,228.9,0.084,686.7
277297,66144,6843,4,121.15,0.042,484.6
277298,12726,2618,3,311.23,0.072,933.69
277299,57806,3252,3,394.26,0.023,1182.78
277300,12205,5284,4,348.44,0.191,1393.76
277301,29976,4617,5,43.33,0.181,216.65
277302,116065,3479,2,340.88,0.006,681.76
277303,42100,3569,4,449.06,0.046,1796.24
277304,42868,3524,4,315.11,0.231,1260.44
277305,57622,7461,1,86.65,0.154,86.65
277306,38554,7287,1,433.42,0.005,433.42
277307,11002,3163,5,255.74,0.172,1278.7
277308,18532,7529,3,158.73,0.197,476.19
277309,3786,5281,3,91.14,0.184,273.42
277310,69218,2280,5,228.11,0.178,1140.55
277311,12136,547,4,68.86,0.008,275.44
277312,68891,7728,1,56.61,0.113,56.61
277313,62379,4169,5,422.5,0.035,2112.5
277314,72810,4201,4,136.93,0.059,547.72
277315,30552,2920,5,117.85,0.134,589.25
277316,103276,6624,1,331.64,0.068,331.64
277317,102591,161,1,435.98,0.085,435.98
277318,51481,1112,5,158.03,0.115,790.15
277319,43532,4680,1,199.53,0.187,199.53
277320,110971,1086,5,385.19,0.108,1925.95
277321,66734,6994,4,303.31,0.08,1213.24
277322,567,1093,4,229.28,0.107,917.12
277323,82151,5864,2,357.58,0.018,715.16
277324,68972,1602,4,366.45,0.126,1465.8
277325,4491,5925,3,230.46,0.093,691.38
277326,95287,2202,2,372.1,0.152,744.2
277327,53601,4475,2,451.43,0.076,902.86
277328,23396,6972,2,202.65,0.041,405.3
277329,119233,7155,2,154.58,0.223,309.16
277330,15384,4991,1,240.98,0.036,240.98
277331,61509,6058,3,47.18,0.247,141.54
277332,119894,1040,5,210.86,0.098,1054.3
277333,91960,677,1,355.46,0.037,355.46
277334,2734,7856,4,465.68,0.068,1862.72
277335,65092,2987,3,58.3,0.183,174.9
277336,24112,6041,4,16.37,0.182,65.48
277337,11504,2090,2,26.73,0.219,53.46
277338,82121,5061,5,303.75,0.059,1518.75
277339,50227,5846,1,69.26,0.094,69.26
277340,61021,7934,4,245.06,0.078,980.24
277341,58378,1939,4,197.28,0.068,789.12
277342,12637,5975,5,161.18,0.13,805.9
277343,28495,749,2,172.06,0.005,344.12
277344,85776,1832,2,282.35,0.003,564.7
277345,12391,4809,5,119.07,0.08,595.35
277346,118008,2331,1,390.55,0.007,390.55
277347,91469,5110,2,221.26,0.222,442.52
277348,73265,2891,1,322.75,0.216,322.75
277349,15216,2299,3,24.62,0.186,73.86
277350,23031,7447,4,423.46,0.062,1693.84
277351,31045,1205,3,169.14,0.106,507.42
277352,64515,7255,5,313.57,0.071,1567.85
277353,8121,2015,2,377.93,0.006,755.86
277354,99774,6271,5,207.09,0.178,1035.45
277355,67585,1703,1,103.31,0.047,103.31
277356,41665,1240,4,37.75,0.051,151.0
277357,331,7081,1,139.93,0.167,139.93
277358,50532,4347,1,290.11,0.002,290.11
277359,102997,4301,3,27.48,0.12,82.44
277360,4341,5493,2,38.01,0.098,76.02
277361,115368,4805,3,58.01,0.179,174.03
277362,32929,1629,1,162.82,0.115,162.82
277363,11973,3765,5,77.75,0.142,388.75
277364,61028,7388,2,129.18,0.241,258.36
277365,103510,5940,4,343.0,0.122,1372.0
277366,5843,1990,1,302.81,0.231,302.81
277367,7739,7316,5,286.81,0.059,1434.05
277368,53373,4113,1,99.9,0.202,99.9
277369,92172,4407,4,164.88,0.046,659.52
277370,44353,1420,1,228.05,0.0,228.05
277371,94177,2133,4,309.02,0.012,1236.08
277372,22904,235,4,287.64,0.148,1150.56
277373,63887,7847,1,486.02,0.016,486.02
277374,42627,4320,4,362.81,0.106,1451.24
277375,22112,7549,4,333.35,0.122,1333.4
277376,27655,839,5,333.25,0.23,1666.25
277377,117629,1161,5,104.39,0.186,521.95
277378,56042,819,2,325.39,0.093,650.78
277379,110345,6962,5,313.51,0.024,1567.55
277380,115907,2252,3,380.9,0.071,1142.7
277381,12377,4254,4,313.28,0.081,1253.12
277382,31366,7650,1,44.01,0.032,44.01
277383,74632,1262,4,104.08,0.187,416.32
277384,23093,5306,4,367.98,0.09,1471.92
277385,60143,3079,4,313.97,0.01,1255.88
277386,118660,7543,4,239.69,0.23,958.76
277387,19219,5211,3,12.12,0.032,36.36
277388,29126,5310,2,201.65,0.103,403.3
277389,78953,1229,2,336.95,0.114,673.9
277390,77195,2854,5,161.35,0.23,806.75
277391,21442,7856,5,419.71,0.16,2098.55
277392,40207,6295,1,83.44,0.169,83.44
277393,87713,563,2,152.71,0.146,305.42
277394,57748,1227,5,438.75,0.09,2193.75
277395,48744,7707,1,415.85,0.163,415.85
277396,3023,1545,2,221.4,0.016,442.8
277397,32586,1202,2,153.29,0.174,306.58
277398,66535,6970,4,349.84,0.054,1399.36
277399,22751,4010,5,486.23,0.009,2431.15
277400,24349,2196,2,332.4,0.178,664.8
277401,60283,6188,5,88.7,0.249,443.5
277402,87607,4833,1,246.09,0.134,246.09
277403,78583,858,5,48.32,0.245,241.6
277404,105980,1078,1,300.79,0.02,300.79
277405,88759,4626,2,277.93,0.139,555.86
277406,81854,806,4,303.8,0.158,1215.2
277407,19715,1636,2,401.17,0.14,802.34
277408,7,2272,2,373.32,0.121,746.64
277409,53771,3112,5,56.51,0.143,282.55
277410,10303,7370,1,165.17,0.219,165.17
277411,43318,3349,1,137.37,0.005,137.37
277412,54148,4453,4,258.75,0.066,1035.0
277413,83461,7104,3,347.89,0.113,1043.67
277414,94394,3944,3,271.12,0.122,813.36
277415,71378,792,1,41.65,0.071,41.65
277416,59557,502,5,216.58,0.204,1082.9
277417,6405,7558,4,424.99,0.068,1699.96
277418,35460,7399,1,162.39,0.025,162.39
277419,6543,1682,5,146.43,0.172,732.15
277420,95796,835,1,156.5,0.131,156.5
277421,6961,7314,4,207.49,0.214,829.96
277422,47801,2782,5,123.49,0.22,617.45
277423,50756,5923,5,368.87,0.104,1844.35
277424,90391,7565,5,435.88,0.081,2179.4
277425,109252,2006,4,199.79,0.132,799.16
277426,90683,6908,5,199.61,0.127,998.05
277427,90380,5237,1,94.25,0.041,94.25
277428,47008,7434,5,275.97,0.155,1379.85
277429,71532,497,5,175.3,0.081,876.5
277430,91604,3386,5,55.37,0.239,276.85
277431,50014,7833,2,141.43,0.211,282.86
277432,91753,156,3,82.47,0.171,247.41
277433,84765,7746,3,185.52,0.204,556.56
277434,54706,5445,5,226.86,0.177,1134.3
277435,72660,7230,4,311.4,0.066,1245.6
277436,62401,3756,4,43.27,0.208,173.08
277437,2408,1030,1,258.53,0.092,258.53
277438,36666,2775,3,457.97,0.051,1373.91
277439,10721,1551,1,292.25,0.242,292.25
277440,119248,6726,5,21.33,0.106,106.65
277441,20763,1719,4,52.73,0.008,210.92
277442,66676,6671,2,86.33,0.155,172.66
277443,78048,6644,5,176.09,0.032,880.45
277444,76193,7158,5,108.59,0.142,542.95
277445,16760,3728,2,380.5,0.045,761.0
277446,26949,6305,5,31.83,0.242,159.15
277447,11859,487,2,329.06,0.051,658.12
277448,90862,4961,3,369.84,0.216,1109.52
277449,5081,375,3,215.67,0.162,647.01
277450,85945,7027,2,152.63,0.188,305.26
277451,115955,594,4,378.29,0.016,1513.16
277452,29389,6173,5,34.68,0.232,173.4
277453,72731,4132,4,25.75,0.075,103.0
277454,68905,6434,4,382.43,0.072,1529.72
277455,28524,2513,2,360.5,0.014,721.0
277456,91432,3801,5,22.72,0.047,113.6
277457,76334,1994,4,320.38,0.214,1281.52
277458,34285,2129,1,60.92,0.209,60.92
277459,113809,7849,4,362.08,0.024,1448.32
277460,112452,6632,4,292.91,0.207,1171.64
277461,106403,237,2,154.9,0.241,309.8
277462,103178,4845,4,347.57,0.038,1390.28
277463,64431,2364,3,340.21,0.176,1020.63
277464,54417,7545,2,55.27,0.204,110.54
277465,55706,6878,4,182.36,0.124,729.44
277466,95034,2874,3,440.57,0.063,1321.71
277467,43263,4928,4,208.43,0.205,833.72
277468,42745,7314,2,233.36,0.116,466.72
277469,67304,2815,1,27.65,0.201,27.65
277470,18004,6499,4,202.82,0.089,811.28
277471,41943,612,2,353.26,0.119,706.52
277472,77060,679,1,337.69,0.174,337.69
277473,41099,1582,5,271.16,0.055,1355.8
277474,52617,5828,5,14.26,0.2,71.3
277475,63195,4583,3,271.6,0.207,814.8
277476,74477,2058,5,266.88,0.036,1334.4
277477,54991,743,2,117.98,0.19,235.96
277478,99751,2195,1,140.22,0.189,140.22
277479,64885,6629,3,168.51,0.089,505.53
277480,114578,84,2,377.82,0.084,755.64
277481,25871,1525,5,24.94,0.168,124.7
277482,36249,3295,3,395.65,0.036,1186.95
277483,33980,5107,3,303.77,0.171,911.31
277484,40265,7706,1,149.72,0.104,149.72
277485,37233,6787,1,129.09,0.069,129.09
277486,999,4973,4,204.37,0.154,817.48
277487,103077,6009,4,347.89,0.002,1391.56
277488,87453,3665,2,303.93,0.01,607.86
277489,92482,4213,1,29.67,0.199,29.67
277490,96886,4965,3,113.71,0.217,341.13
277491,65390,476,3,460.7,0.034,1382.1
277492,102069,3295,4,402.63,0.019,1610.52
277493,111274,5399,1,236.83,0.19,236.83
277494,45647,5459,2,133.08,0.022,266.16
277495,52351,1525,2,25.95,0.134,51.9
277496,111436,2421,3,230.14,0.18,690.42
277497,16354,7452,4,346.68,0.205,1386.72
277498,61691,7797,4,5.01,0.209,20.04
277499,14676,7526,2,36.18,0.045,72.36
277500,117100,7724,3,159.34,0.014,478.02
277501,76527,3226,1,370.49,0.154,370.49
277502,77090,6168,4,53.68,0.041,214.72
277503,48967,4425,2,361.71,0.152,723.42
277504,108544,7989,4,274.48,0.089,1097.92
277505,36147,855,2,114.0,0.158,228.0
277506,97017,3404,5,187.55,0.011,937.75
277507,106345,716,2,320.85,0.15,641.7
277508,43833,1675,1,244.54,0.165,244.54
277509,57687,5133,5,244.7,0.07,1223.5
277510,42793,5064,4,106.42,0.194,425.68
277511,11345,2941,5,322.89,0.089,1614.45
277512,58014,3493,1,146.03,0.166,146.03
277513,39506,3382,3,154.13,0.209,462.39
277514,2300,2882,5,52.48,0.231,262.4
277515,77778,7763,4,318.84,0.006,1275.36
277516,101642,4201,1,145.37,0.001,145.37
277517,87248,6003,3,99.33,0.217,297.99
277518,10214,3990,3,187.87,0.199,563.61
277519,106024,2502,5,197.17,0.221,985.85
277520,59692,6052,1,330.31,0.221,330.31
277521,76063,3829,5,233.95,0.132,1169.75
277522,78511,3226,1,409.03,0.066,409.03
277523,9861,2722,3,216.41,0.143,649.23
277524,85346,3356,1,362.99,0.009,362.99
277525,12471,6124,5,462.7,0.05,2313.5
277526,72895,4272,5,306.2,0.09,1531.0
277527,18529,2559,2,237.61,0.202,475.22
277528,65807,1851,1,235.44,0.231,235.44
277529,3145,1414,1,422.89,0.028,422.89
277530,43355,5503,3,224.75,0.221,674.25
277531,6228,3864,4,422.05,0.118,1688.2
277532,56692,1823,1,413.11,0.043,413.11
277533,58475,7074,4,236.73,0.129,946.92
277534,10221,5092,4,219.9,0.089,879.6
277535,107472,4096,2,275.36,0.027,550.72
277536,112408,6977,4,377.64,0.21,1510.56
277537,113852,2734,1,378.31,0.17,378.31
277538,83924,487,1,296.81,0.144,296.81
277539,64983,4835,4,163.13,0.056,652.52
277540,114172,2605,1,94.61,0.188,94.61
277541,4730,3611,5,266.35,0.217,1331.75
277542,14240,682,2,286.39,0.124,572.78
277543,8321,3646,5,204.12,0.091,1020.6
277544,31441,4955,4,68.82,0.093,275.28
277545,51829,6662,4,101.09,0.027,404.36
277546,40386,3608,4,184.36,0.131,737.44
277547,53245,3532,4,345.47,0.101,1381.88
277548,63657,7166,4,242.43,0.175,969.72
277549,28993,309,4,115.46,0.203,461.84
277550,9418,1557,3,314.56,0.107,943.68
277551,106437,400,5,263.93,0.086,1319.65
277552,9519,6480,5,254.21,0.182,1271.05
277553,106572,6694,1,223.52,0.219,223.52
277554,64498,3678,3,129.58,0.123,388.74
277555,78108,6713,4,188.53,0.229,754.12
277556,98087,4954,1,134.6,0.127,134.6
277557,74367,4787,1,191.19,0.151,191.19
277558,60698,7542,3,130.07,0.044,390.21
277559,99395,1825,2,310.28,0.179,620.56
277560,91956,2195,1,144.54,0.164,144.54
277561,63498,2875,3,304.78,0.152,914.34
277562,20503,1881,5,18.82,0.106,94.1
277563,53616,4280,1,76.53,0.191,76.53
277564,43212,533,1,410.25,0.141,410.25
277565,37451,6866,2,219.06,0.159,438.12
277566,38429,2128,3,135.36,0.16,406.08
277567,61691,2858,5,443.4,0.023,2217.0
277568,110892,2753,3,165.4,0.102,496.2
277569,89232,5218,4,137.91,0.079,551.64
277570,98221,142,4,47.48,0.231,189.92
277571,37591,3085,2,425.51,0.035,851.02
277572,119997,7475,3,184.07,0.072,552.21
277573,109266,1745,3,95.14,0.215,285.42
277574,93820,3777,2,58.59,0.168,117.18
277575,1857,4246,5,370.58,0.126,1852.9
277576,79419,4386,4,17.91,0.004,71.64
277577,59644,6223,4,212.06,0.169,848.24
277578,79418,5634,3,109.88,0.06,329.64
277579,119771,2678,5,134.99,0.098,674.95
277580,56064,2264,2,234.08,0.244,468.16
277581,106632,6003,1,101.36,0.201,101.36
277582,16019,5796,5,126.79,0.249,633.95
277583,73210,7818,4,440.76,0.097,1763.04
277584,92732,2684,2,160.27,0.006,320.54
277585,36913,4618,3,242.61,0.174,727.83
277586,12718,5695,1,95.4,0.166,95.4
277587,28760,1369,2,355.6,0.191,711.2
277588,39340,1237,3,85.14,0.076,255.42
277589,90773,3368,5,375.23,0.076,1876.15
277590,72471,4859,4,194.28,0.146,777.12
277591,11688,1082,3,292.83,0.071,878.49
277592,77127,3806,5,104.13,0.215,520.65
277593,46332,7012,3,174.65,0.087,523.95
277594,3785,4550,5,84.99,0.068,424.95
277595,63259,2112,3,465.59,0.057,1396.77
277596,65672,3408,3,93.65,0.05,280.95
277597,74800,3299,3,256.36,0.006,769.08
277598,93900,6710,1,293.51,0.145,293.51
277599,56338,425,1,193.09,0.23,193.09
277600,32212,4420,3,414.19,0.155,1242.57
277601,55079,7065,3,165.57,0.097,496.71
277602,104240,6446,1,186.79,0.159,186.79
277603,4286,7543,3,280.77,0.098,842.31
277604,100317,3696,4,400.84,0.023,1603.36
277605,6065,4667,2,295.94,0.115,591.88
277606,117132,2319,2,27.38,0.23,54.76
277607,45117,1517,5,399.5,0.115,1997.5
277608,64170,5110,3,252.83,0.111,758.49
277609,91448,7492,3,241.69,0.24,725.07
277610,110971,4979,2,135.01,0.096,270.02
277611,20957,7905,1,194.52,0.108,194.52
277612,113693,6400,5,99.37,0.056,496.85
277613,578,3616,2,421.44,0.059,842.88
277614,56101,2173,4,143.32,0.072,573.28
277615,47022,4241,1,223.83,0.145,223.83
277616,70020,6468,4,447.98,0.08,1791.92
277617,106957,1086,4,381.74,0.116,1526.96
277618,84706,6121,5,90.35,0.186,451.75
277619,116049,5067,1,239.87,0.248,239.87
277620,69563,7688,2,295.55,0.06,591.1
277621,111954,2607,5,344.93,0.119,1724.65
277622,67713,2870,1,364.77,0.02,364.77
277623,21715,421,5,59.05,0.248,295.25
277624,60448,6622,5,228.63,0.105,1143.15
277625,9813,6784,2,291.72,0.151,583.44
277626,36110,3690,1,427.26,0.107,427.26
277627,30538,4165,3,163.81,0.003,491.43
277628,85147,5716,5,28.31,0.163,141.55
277629,8863,7962,4,235.23,0.08,940.92
277630,86802,6042,1,358.1,0.153,358.1
277631,96458,5549,1,207.5,0.196,207.5
277632,92287,6109,5,326.31,0.159,1631.55
277633,85767,4747,3,182.25,0.12,546.75
277634,103081,2685,4,276.97,0.172,1107.88
277635,36785,1930,3,285.36,0.076,856.08
277636,109069,5510,1,332.42,0.215,332.42
277637,25922,4055,1,175.04,0.015,175.04
277638,15896,6539,1,339.2,0.127,339.2
277639,25016,7241,5,219.21,0.018,1096.05
277640,42391,4563,3,298.36,0.217,895.08
277641,41016,4010,4,461.7,0.059,1846.8
277642,51561,615,1,329.29,0.183,329.29
277643,42476,363,1,281.44,0.069,281.44
277644,13210,2946,5,284.48,0.012,1422.4
277645,30305,1233,5,196.47,0.239,982.35
277646,116894,2191,3,115.69,0.232,347.07
277647,98479,2191,2,142.51,0.054,285.02
277648,67349,4502,5,7.42,0.241,37.1
277649,63284,7614,4,212.44,0.115,849.76
277650,94786,963,5,133.62,0.195,668.1
277651,95914,3935,3,140.77,0.24,422.31
277652,110615,1617,2,21.99,0.133,43.98
277653,35721,3220,1,432.55,0.043,432.55
277654,72482,869,2,208.71,0.054,417.42
277655,10912,6876,4,375.6,0.242,1502.4
277656,1717,7325,5,107.87,0.227,539.35
277657,69235,5795,4,317.71,0.076,1270.84
277658,102026,103,3,348.48,0.078,1045.44
277659,100785,1072,2,166.6,0.02,333.2
277660,3987,7888,5,379.61,0.069,1898.05
277661,5713,2280,1,212.85,0.233,212.85
277662,51692,3114,3,396.21,0.023,1188.63
277663,107608,2076,4,99.12,0.133,396.48
277664,54823,1690,4,273.8,0.094,1095.2
277665,90712,6626,5,341.47,0.109,1707.35
277666,26689,723,5,305.81,0.063,1529.05
277667,118102,2150,4,168.33,0.209,673.32
277668,119263,2897,3,40.27,0.022,120.81
277669,9974,3394,2,26.04,0.175,52.08
277670,90244,437,3,46.84,0.03,140.52
277671,67095,4212,3,300.71,0.161,902.13
277672,113764,3423,4,365.24,0.127,1460.96
277673,91224,6724,5,62.86,0.237,314.3
277674,43296,3534,3,275.23,0.174,825.69
277675,114534,3593,1,338.06,0.177,338.06
277676,35925,6970,2,285.49,0.228,570.98
277677,87995,2705,3,22.92,0.212,68.76
277678,78014,7255,4,331.79,0.017,1327.16
277679,75671,673,4,310.47,0.226,1241.88
277680,81866,5445,2,249.19,0.096,498.38
277681,71832,7377,4,425.81,0.104,1703.24
277682,16284,7035,4,458.61,0.07,1834.44
277683,118507,5679,2,282.42,0.241,564.84
277684,63371,4697,5,187.74,0.232,938.7
277685,108615,1114,1,78.87,0.014,78.87
277686,17611,6666,4,460.49,0.038,1841.96
277687,42943,5955,1,64.06,0.19,64.06
277688,28674,158,1,374.74,0.053,374.74
277689,72402,1036,5,40.96,0.11,204.8
277690,15506,6498,2,258.36,0.188,516.72
277691,28593,4894,4,234.25,0.048,937.0
277692,18525,3342,5,341.08,0.122,1705.4
277693,37486,7440,2,158.8,0.171,317.6
277694,26261,599,1,73.75,0.218,73.75
277695,30039,434,1,191.99,0.109,191.99
277696,70681,2214,1,162.48,0.054,162.48
277697,45161,4998,2,198.11,0.064,396.22
277698,48701,5042,2,383.59,0.08,767.18
277699,74378,1989,4,416.7,0.016,1666.8
277700,111034,2379,5,372.3,0.039,1861.5
277701,27548,2457,1,163.76,0.09,163.76
277702,63966,2447,1,90.79,0.002,90.79
277703,57232,7067,2,147.56,0.045,295.12
277704,18206,3434,4,243.02,0.13,972.08
277705,25001,4789,2,196.22,0.027,392.44
277706,107334,7822,1,301.57,0.172,301.57
277707,101726,4231,1,218.91,0.198,218.91
277708,34387,5063,4,333.64,0.25,1334.56
277709,68648,3687,2,443.81,0.064,887.62
277710,99520,1641,1,62.29,0.168,62.29
277711,45659,3833,4,127.49,0.219,509.96
277712,38387,4976,2,232.31,0.038,464.62
277713,107193,7992,1,86.22,0.118,86.22
277714,63133,5114,4,191.47,0.217,765.88
277715,54068,2314,3,110.46,0.069,331.38
277716,79360,3535,1,421.93,0.097,421.93
277717,11654,6921,1,102.24,0.08,102.24
277718,88422,992,3,330.94,0.105,992.82
277719,80063,2432,2,125.95,0.109,251.9
277720,41507,6893,4,23.06,0.047,92.24
277721,116331,344,1,396.78,0.008,396.78
277722,43419,6693,5,96.47,0.144,482.35
277723,6195,5160,4,68.65,0.023,274.6
277724,19275,4704,3,250.43,0.189,751.29
277725,25026,3356,4,283.51,0.226,1134.04
277726,86794,2782,1,155.95,0.015,155.95
277727,16023,4551,1,242.56,0.179,242.56
277728,19218,6605,1,343.15,0.071,343.15
277729,6135,463,2,437.93,0.104,875.86
277730,11162,7426,5,44.15,0.111,220.75
277731,70991,6564,5,235.07,0.134,1175.35
277732,46708,5738,4,393.43,0.098,1573.72
277733,8435,6288,3,300.97,0.228,902.91
277734,115683,5414,4,65.2,0.23,260.8
277735,81823,1843,4,78.48,0.181,313.92
277736,4627,2107,3,382.26,0.082,1146.78
277737,69982,7603,5,95.64,0.165,478.2
277738,26688,4796,2,148.34,0.107,296.68
277739,15113,1183,1,458.99,0.081,458.99
277740,23092,1004,2,11.69,0.127,23.38
277741,33802,836,5,41.61,0.211,208.05
277742,113965,7011,4,134.69,0.111,538.76
277743,12055,866,5,165.55,0.166,827.75
277744,70377,4629,5,36.15,0.147,180.75
277745,55485,6371,5,40.35,0.103,201.75
277746,32916,5707,1,106.92,0.249,106.92
277747,118662,2479,2,307.62,0.122,615.24
