status_history_id,order_id,status,changed_at,changed_by,reason
190822,26478,created,2025-08-27T08:19:22,ops,
190823,15183,delivered,2024-11-04T20:52:37,user,
190824,6836,cancelled,2024-07-09T17:42:10,payment_gateway,payment_failed
190825,26046,delivered,2025-03-21T18:35:49,payment_gateway,
190826,112322,paid,2025-06-28T05:55:59,payment_gateway,
190827,10635,shipped,2024-01-19T12:45:45,warehouse,
190828,74250,paid,2025-04-26T03:47:59,ops,
190829,75949,paid,2024-05-06T07:31:35,warehouse,
190830,64652,delivered,2025-02-16T10:39:26,warehouse,
190831,104707,packed,2024-10-15T14:07:24,ops,
190832,16231,shipped,2025-08-23T10:15:35,warehouse,
190833,88529,paid,2025-01-05T19:07:46,payment_gateway,
190834,67015,paid,2024-05-29T15:56:00,payment_gateway,
190835,69890,packed,2024-12-28T20:35:18,system,
190836,99449,paid,2025-06-19T14:56:50,user,
190837,67040,delivered,2025-08-28T13:17:44,warehouse,
190838,110757,created,2024-07-07T12:47:00,warehouse,
190839,98776,delivered,2024-11-28T06:50:43,payment_gateway,
190840,33240,delivered,2024-02-09T04:22:49,system,
190841,72685,delivered,2024-06-17T17:50:56,system,
190842,88366,delivered,2024-11-02T08:59:38,ops,
190843,9876,created,2025-08-29T14:50:06,user,
190844,43484,paid,2025-05-17T17:27:38,user,
190845,109641,delivered,2024-05-03T00:28:14,user,
190846,115107,refunded,2024-07-31T05:55:46,ops,return
190847,8366,cancelled,2025-02-27T14:25:52,ops,payment_failed
190848,52052,packed,2025-04-07T15:39:03,user,
190849,73673,created,2025-09-17T17:57:18,warehouse,
190850,6289,paid,2024-11-10T11:05:29,warehouse,
190851,59429,shipped,2024-07-18T08:14:00,system,
190852,54174,paid,2024-03-30T18:26:08,payment_gateway,
190853,54650,paid,2024-04-17T05:17:19,system,
190854,95321,paid,2024-10-13T06:03:53,user,
190855,55820,shipped,2025-01-10T17:25:44,warehouse,
190856,4405,delivered,2024-10-31T19:51:13,payment_gateway,
190857,67410,delivered,2024-02-14T18:46:41,system,
190858,100370,shipped,2025-10-13T13:32:37,payment_gateway,
190859,95446,paid,2025-06-23T03:14:10,ops,
190860,107450,delivered,2024-06-16T18:28:40,warehouse,
190861,38392,cancelled,2024-04-02T03:17:33,ops,out_of_stock
190862,20407,paid,2024-06-27T03:10:35,ops,
190863,10957,packed,2025-03-02T09:51:38,system,
190864,95238,refunded,2025-02-21T14:19:54,user,service_issue
190865,5,refunded,2024-04-24T14:35:12,system,return
190866,6317,delivered,2024-02-17T19:56:37,system,
190867,117333,paid,2024-12-10T21:17:35,system,
190868,68403,shipped,2024-08-02T06:36:19,system,
190869,42392,shipped,2024-05-05T00:20:05,warehouse,
190870,54117,shipped,2024-09-06T14:52:50,warehouse,
190871,16337,delivered,2025-10-31T22:21:56,payment_gateway,
190872,44068,created,2026-01-30T16:48:38,system,
190873,7903,shipped,2025-09-19T03:51:40,warehouse,
190874,3756,shipped,2025-01-05T09:32:14,system,
190875,28006,shipped,2024-10-05T12:18:24,ops,
190876,92267,packed,2025-08-26T09:09:08,system,
190877,47908,packed,2025-12-02T10:37:09,ops,
190878,14744,shipped,2025-01-12T06:50:44,ops,
190879,30811,cancelled,2025-10-04T11:31:14,warehouse,payment_failed
190880,88947,paid,2025-10-12T20:05:37,warehouse,
190881,18333,paid,2025-11-29T15:24:56,payment_gateway,
190882,63911,shipped,2024-08-11T14:49:14,payment_gateway,
190883,29054,paid,2025-06-10T04:13:34,warehouse,
190884,28919,cancelled,2024-09-14T07:00:12,payment_gateway,fraud_check
190885,78975,delivered,2024-12-06T05:16:33,warehouse,
190886,42988,delivered,2024-08-26T22:37:09,warehouse,
190887,63751,delivered,2024-10-28T23:30:46,system,
190888,58872,delivered,2025-03-12T08:47:43,user,
190889,100580,shipped,2024-04-05T14:06:24,system,
190890,112459,packed,2025-04-06T01:00:52,warehouse,
190891,40448,packed,2026-01-01T05:40:56,payment_gateway,
190892,75237,delivered,2024-04-25T03:01:33,payment_gateway,
190893,66158,paid,2024-04-23T18:43:23,payment_gateway,
190894,81102,packed,2024-08-12T09:34:05,payment_gateway,
190895,112544,packed,2024-05-01T00:05:39,user,
190896,44240,created,2024-12-09T17:54:14,user,
190897,13788,paid,2026-02-12T13:43:18,ops,
190898,30601,paid,2024-11-13T15:00:30,user,
190899,12804,delivered,2024-05-11T20:03:18,system,
190900,93312,packed,2026-01-12T21:33:08,system,
190901,55519,paid,2024-12-05T10:01:17,user,
190902,33855,delivered,2024-05-22T23:16:45,warehouse,
190903,43102,paid,2024-03-13T20:01:29,user,
190904,55993,created,2024-03-27T01:21:32,payment_gateway,
190905,29551,packed,2025-05-01T13:32:10,system,
190906,32011,delivered,2025-12-19T02:31:30,warehouse,
190907,106052,shipped,2025-10-13T22:34:35,payment_gateway,
190908,74476,refunded,2026-02-12T10:59:51,warehouse,service_issue
190909,13633,shipped,2024-12-11T00:29:22,ops,
190910,64133,delivered,2025-04-30T00:03:55,payment_gateway,
190911,119778,paid,2024-02-28T22:00:15,ops,
190912,112825,paid,2024-07-25T18:56:50,ops,
190913,5560,paid,2024-03-18T08:56:39,warehouse,
190914,37154,refunded,2024-10-13T09:00:26,user,return
190915,1945,paid,2024-12-19T01:57:58,warehouse,
190916,32210,created,2024-11-28T05:28:44,user,
190917,88644,shipped,2026-02-24T18:29:53,ops,
190918,2411,delivered,2024-09-27T11:25:36,user,
190919,18840,paid,2025-05-23T22:12:00,user,
190920,119530,packed,2024-06-11T06:40:07,warehouse,
190921,19709,paid,2024-02-16T12:06:43,payment_gateway,
190922,53860,shipped,2024-10-05T16:47:10,ops,
190923,58570,paid,2024-08-24T02:51:48,ops,
190924,35435,created,2024-03-01T04:29:03,payment_gateway,
190925,29365,paid,2024-07-31T10:32:42,payment_gateway,
190926,45652,shipped,2024-07-19T13:51:39,system,
190927,96458,created,2024-08-28T04:40:35,payment_gateway,
190928,19689,delivered,2025-04-11T03:19:54,warehouse,
190929,73456,delivered,2026-01-22T00:52:04,warehouse,
190930,65146,packed,2024-12-10T15:41:24,system,
190931,85921,delivered,2024-02-18T13:18:23,payment_gateway,
190932,45790,created,2024-12-17T01:14:28,system,
190933,103493,packed,2025-07-03T23:40:13,warehouse,
190934,48824,packed,2025-12-24T16:18:23,user,
190935,31253,packed,2025-05-22T10:16:55,ops,
190936,63145,delivered,2025-02-21T18:33:38,system,
190937,42012,shipped,2024-08-03T06:13:38,ops,
190938,95002,paid,2024-06-30T08:46:33,ops,
190939,41761,shipped,2025-02-18T18:40:57,user,
190940,55632,paid,2024-07-27T03:32:17,system,
190941,20480,packed,2025-08-30T08:25:00,ops,
190942,52612,created,2026-01-15T12:00:10,system,
190943,56141,created,2024-09-06T19:15:10,payment_gateway,
190944,86626,packed,2024-12-09T14:02:15,ops,
190945,8150,created,2025-07-01T01:45:24,ops,
190946,42863,created,2025-12-22T17:49:19,user,
190947,94069,packed,2025-02-22T07:26:35,user,
190948,94294,paid,2024-11-15T14:29:07,warehouse,
190949,37309,refunded,2025-02-02T14:18:42,payment_gateway,service_issue
190950,18726,delivered,2025-06-02T15:59:16,payment_gateway,
190951,71815,paid,2025-07-27T07:02:13,user,
190952,25790,refunded,2024-11-05T03:31:07,user,chargeback
190953,112390,paid,2025-03-27T19:43:52,payment_gateway,
190954,32686,refunded,2025-11-20T11:10:17,warehouse,chargeback
190955,56235,shipped,2024-12-07T09:06:48,user,
190956,95441,shipped,2024-07-28T12:03:59,ops,
190957,18047,packed,2025-11-18T16:37:44,user,
190958,62918,paid,2025-01-08T18:44:40,system,
190959,84750,packed,2024-08-06T19:33:53,warehouse,
190960,72639,shipped,2024-04-28T23:06:01,payment_gateway,
190961,99223,paid,2025-06-06T07:09:17,warehouse,
190962,105499,shipped,2026-01-19T11:10:56,warehouse,
190963,42693,cancelled,2025-08-22T14:01:31,ops,fraud_check
190964,86600,paid,2024-11-02T03:37:52,system,
190965,86987,paid,2024-03-02T00:18:18,payment_gateway,
190966,61754,cancelled,2025-07-11T04:33:46,user,customer_request
190967,67650,paid,2025-11-13T02:42:42,ops,
190968,96661,delivered,2024-05-04T22:11:45,ops,
190969,94616,refunded,2024-11-24T23:02:54,warehouse,return
190970,38621,packed,2025-07-01T06:02:22,payment_gateway,
190971,9240,delivered,2025-11-19T14:25:33,payment_gateway,
190972,6241,packed,2024-08-03T12:28:07,payment_gateway,
190973,9840,packed,2024-06-30T22:58:37,payment_gateway,
190974,2267,packed,2024-07-22T10:55:13,user,
190975,85275,delivered,2024-05-25T17:43:50,system,
190976,17827,delivered,2024-10-02T05:25:05,payment_gateway,
190977,1788,delivered,2024-06-20T10:39:49,system,
190978,24783,paid,2024-03-28T10:09:50,system,
190979,23827,packed,2025-06-16T03:23:33,ops,
190980,5527,delivered,2024-04-11T00:03:28,system,
190981,54818,packed,2025-10-07T13:06:51,system,
190982,79682,paid,2024-12-09T10:16:43,system,
190983,57354,delivered,2024-06-13T10:58:01,payment_gateway,
190984,103872,delivered,2024-12-27T19:22:17,system,
190985,2347,paid,2024-06-02T23:29:02,system,
190986,33647,delivered,2025-01-19T05:36:32,payment_gateway,
190987,118984,packed,2025-07-14T12:34:25,warehouse,
190988,75711,created,2026-01-24T05:18:37,system,
190989,114696,paid,2025-05-05T04:36:31,system,
190990,4495,shipped,2024-08-27T03:27:22,user,
190991,76684,paid,2025-08-21T07:13:15,payment_gateway,
190992,93249,shipped,2024-03-18T07:49:58,warehouse,
190993,82338,shipped,2025-05-04T19:17:16,payment_gateway,
190994,55689,paid,2025-05-20T21:56:46,payment_gateway,
190995,81602,created,2024-09-12T22:45:08,ops,
190996,92058,paid,2025-04-08T12:59:26,ops,
190997,119146,paid,2025-10-21T01:22:50,payment_gateway,
190998,4929,created,2024-12-30T19:03:21,user,
190999,22933,delivered,2025-03-30T18:16:26,warehouse,
191000,118393,shipped,2025-03-17T08:04:28,ops,
191001,76989,packed,2026-02-09T15:29:35,user,
191002,60289,packed,2025-04-10T12:28:15,warehouse,
191003,63558,created,2025-07-14T15:49:14,ops,
191004,20171,shipped,2025-03-27T22:15:57,user,
191005,37806,shipped,2024-02-06T06:57:18,warehouse,
191006,93585,shipped,2025-01-23T19:28:00,payment_gateway,
191007,61314,paid,2025-05-22T23:56:51,payment_gateway,
191008,21930,paid,2025-07-04T04:04:58,user,
191009,88601,paid,2024-02-21T06:42:59,user,
191010,45000,delivered,2025-01-09T04:24:54,system,
191011,78241,created,2024-07-27T13:12:37,ops,
191012,91038,shipped,2024-09-26T09:21:17,payment_gateway,
191013,90168,created,2025-12-03T00:14:40,warehouse,
191014,50054,created,2024-04-28T10:35:07,ops,
191015,29607,shipped,2025-02-19T15:04:43,system,
191016,41135,packed,2024-11-17T07:53:01,system,
191017,71572,packed,2026-01-02T10:28:36,ops,
191018,91908,created,2024-05-14T17:55:12,warehouse,
191019,93894,delivered,2025-10-05T02:32:45,ops,
191020,2645,created,2026-02-21T21:59:38,user,
191021,42621,shipped,2025-02-20T11:02:54,payment_gateway,
191022,6341,delivered,2024-07-11T03:02:35,warehouse,
191023,83756,packed,2025-10-22T16:52:15,payment_gateway,
191024,80337,paid,2024-02-25T17:59:18,system,
191025,18590,created,2025-12-07T20:05:22,ops,
191026,107658,refunded,2025-12-05T09:28:10,user,service_issue
191027,29138,packed,2025-08-03T23:24:27,system,
191028,78395,packed,2024-07-27T00:25:34,user,
191029,23059,created,2024-01-19T10:57:42,warehouse,
191030,7088,paid,2025-06-16T19:10:28,warehouse,
191031,14871,created,2025-04-29T08:45:40,system,
191032,106392,delivered,2024-06-11T10:46:19,user,
191033,30482,cancelled,2024-09-13T12:55:02,system,out_of_stock
191034,46545,delivered,2024-01-30T03:29:32,system,
191035,47649,shipped,2024-08-06T10:23:04,warehouse,
191036,26629,paid,2025-12-03T13:25:53,system,
191037,23565,paid,2025-03-09T22:23:02,system,
191038,18380,paid,2024-05-31T17:24:57,payment_gateway,
191039,113286,packed,2025-10-15T16:43:07,ops,
191040,58460,paid,2026-01-08T06:31:32,system,
191041,117737,paid,2025-09-08T19:30:14,user,
191042,22683,delivered,2025-10-13T00:39:42,system,
191043,33263,packed,2024-01-19T14:12:52,ops,
191044,36129,refunded,2025-06-14T05:55:58,system,chargeback
191045,115894,shipped,2024-05-11T19:58:04,system,
191046,84731,cancelled,2025-04-07T04:16:46,warehouse,customer_request
191047,92751,paid,2024-12-22T14:07:37,warehouse,
191048,117884,created,2025-12-28T08:24:18,payment_gateway,
191049,97754,delivered,2024-03-02T04:01:50,system,
191050,32732,packed,2026-01-09T05:04:09,warehouse,
191051,102796,packed,2025-11-03T20:58:43,warehouse,
191052,112158,paid,2024-04-05T05:01:29,ops,
191053,44703,delivered,2025-06-16T10:21:21,ops,
191054,116215,packed,2025-06-23T13:09:21,ops,
191055,19147,delivered,2024-04-14T04:37:26,system,
191056,68785,paid,2025-06-29T10:45:10,user,
191057,4914,shipped,2024-05-31T23:06:18,ops,
191058,46144,packed,2024-06-29T05:08:35,user,
191059,7552,paid,2025-05-22T08:02:50,user,
191060,103726,paid,2025-01-25T17:21:12,warehouse,
191061,49377,paid,2024-08-07T19:54:02,payment_gateway,
191062,4606,packed,2025-05-11T05:41:51,warehouse,
191063,89955,packed,2025-01-21T09:11:04,ops,
191064,8461,cancelled,2025-03-21T15:21:52,system,customer_request
191065,88244,delivered,2024-09-05T23:24:01,payment_gateway,
191066,70574,paid,2024-04-14T12:11:30,ops,
191067,34262,delivered,2024-07-28T17:42:06,ops,
191068,39744,shipped,2025-03-28T05:12:32,user,
191069,104332,shipped,2025-01-06T14:22:00,warehouse,
191070,89559,shipped,2024-05-03T16:52:01,ops,
191071,78556,created,2024-02-15T12:10:57,system,
191072,92172,delivered,2024-10-08T08:01:57,warehouse,
191073,80122,shipped,2024-09-17T22:38:44,user,
191074,64264,packed,2024-07-26T16:32:32,system,
191075,49583,shipped,2024-11-09T14:49:18,system,
191076,56471,delivered,2025-04-12T16:29:45,payment_gateway,
191077,99569,cancelled,2024-10-03T02:37:49,system,out_of_stock
191078,37127,created,2025-08-12T02:56:42,system,
191079,71748,created,2024-12-26T02:46:15,ops,
191080,38404,cancelled,2026-01-20T04:13:24,ops,fraud_check
191081,68901,packed,2025-11-07T10:24:18,user,
191082,29824,shipped,2025-11-22T05:18:21,user,
191083,109262,paid,2024-02-03T11:51:10,payment_gateway,
191084,8922,paid,2025-12-22T03:27:07,warehouse,
191085,26291,shipped,2024-06-22T09:50:49,user,
191086,53132,created,2024-11-11T23:49:14,ops,
191087,60355,created,2024-04-06T01:20:11,payment_gateway,
191088,99612,packed,2024-06-03T20:36:36,user,
191089,101496,created,2024-03-07T15:12:42,user,
191090,28721,delivered,2025-11-11T02:36:32,system,
191091,41440,created,2025-10-25T04:50:47,user,
191092,95360,shipped,2024-02-27T01:50:14,warehouse,
191093,70203,packed,2025-09-07T18:50:11,payment_gateway,
191094,41348,shipped,2025-05-24T22:47:53,ops,
191095,11579,shipped,2024-02-01T09:09:04,payment_gateway,
191096,22626,shipped,2025-06-30T16:55:34,payment_gateway,
191097,42246,cancelled,2024-06-11T12:38:15,user,payment_failed
191098,114840,delivered,2025-03-06T13:38:44,payment_gateway,
191099,35662,paid,2024-12-04T02:48:10,user,
191100,23383,shipped,2024-07-21T05:33:15,payment_gateway,
191101,3913,packed,2024-06-08T21:22:01,user,
191102,31126,delivered,2025-11-20T22:06:25,payment_gateway,
191103,12884,paid,2025-04-16T11:57:20,payment_gateway,
191104,117326,created,2024-05-22T10:49:47,warehouse,
191105,7581,paid,2024-05-06T16:35:42,user,
191106,8884,paid,2024-03-05T10:54:28,ops,
191107,118291,paid,2025-11-19T05:59:19,system,
191108,61024,delivered,2026-02-05T05:53:56,warehouse,
191109,2020,paid,2025-12-17T01:32:12,system,
191110,59638,packed,2025-03-06T21:26:27,user,
191111,101135,shipped,2025-12-22T20:33:43,system,
191112,29732,paid,2026-02-10T06:24:30,user,
191113,33125,delivered,2025-08-21T13:33:06,warehouse,
191114,27408,paid,2024-02-27T03:36:57,ops,
191115,100384,paid,2025-05-08T20:39:46,system,
191116,96527,delivered,2025-12-29T02:37:51,ops,
191117,67261,delivered,2025-06-21T04:38:12,user,
191118,1152,packed,2024-04-16T09:13:45,ops,
191119,41199,paid,2024-06-14T10:24:39,payment_gateway,
191120,42756,packed,2024-05-16T18:34:17,warehouse,
191121,23708,created,2025-11-14T20:22:17,user,
191122,72409,packed,2024-03-21T17:34:52,warehouse,
191123,61710,delivered,2024-12-29T06:38:05,user,
191124,27298,cancelled,2024-04-28T18:57:44,warehouse,payment_failed
191125,97761,created,2025-10-28T13:35:03,payment_gateway,
191126,49957,delivered,2024-05-18T18:00:28,payment_gateway,
191127,77515,created,2024-05-02T21:24:34,warehouse,
191128,6406,delivered,2024-07-07T23:45:09,payment_gateway,
191129,101524,delivered,2024-03-18T07:24:06,warehouse,
191130,8364,delivered,2025-01-17T22:56:10,warehouse,
191131,83755,packed,2025-04-21T07:05:04,ops,
191132,16279,created,2024-12-19T23:36:40,system,
191133,48348,packed,2024-01-30T12:21:33,ops,
191134,60048,shipped,2025-12-02T10:32:51,user,
191135,26354,created,2025-01-15T00:56:44,payment_gateway,
191136,57346,created,2024-08-25T02:16:00,warehouse,
191137,21863,delivered,2024-03-08T00:25:21,user,
191138,17939,delivered,2024-10-26T17:46:18,system,
191139,68194,packed,2024-06-03T05:26:38,warehouse,
191140,2253,cancelled,2024-01-18T18:09:35,ops,out_of_stock
191141,12996,created,2025-12-17T04:35:21,ops,
191142,34454,shipped,2024-01-18T22:31:45,ops,
191143,58923,cancelled,2025-04-24T21:37:52,user,fraud_check
191144,26630,created,2025-02-19T15:10:09,user,
191145,11999,packed,2025-02-19T07:39:53,ops,
191146,60387,paid,2026-02-01T14:41:08,warehouse,
191147,8343,paid,2025-06-14T07:51:14,ops,
191148,29353,paid,2024-11-27T13:06:00,warehouse,
191149,111816,packed,2025-06-01T01:33:12,system,
191150,115264,delivered,2024-05-14T16:25:38,user,
191151,88315,shipped,2025-01-02T03:44:13,ops,
191152,41007,shipped,2025-05-06T04:55:23,payment_gateway,
191153,64728,delivered,2024-11-02T14:32:24,system,
191154,100478,delivered,2025-10-05T03:32:55,ops,
191155,72907,packed,2025-08-11T02:23:57,payment_gateway,
191156,12573,delivered,2025-03-25T08:22:25,system,
191157,27894,delivered,2024-08-29T18:29:14,system,
191158,47669,packed,2025-05-03T15:05:17,warehouse,
191159,110751,created,2025-02-05T08:24:05,payment_gateway,
191160,15035,paid,2025-10-24T12:48:15,payment_gateway,
191161,107689,paid,2024-09-24T02:04:25,system,
191162,13560,paid,2024-04-06T18:24:04,user,
191163,22134,created,2025-08-25T08:25:11,warehouse,
191164,39913,paid,2025-10-17T04:20:01,payment_gateway,
191165,83099,paid,2025-06-27T21:50:31,warehouse,
191166,112641,created,2025-07-11T02:15:23,payment_gateway,
191167,44798,packed,2025-12-14T13:52:37,ops,
191168,9397,shipped,2025-07-17T03:38:59,user,
191169,117605,packed,2024-01-05T00:25:09,warehouse,
191170,81746,delivered,2025-10-09T07:06:21,user,
191171,46030,refunded,2024-02-26T14:19:44,system,return
191172,72579,delivered,2025-04-17T15:39:46,payment_gateway,
191173,25085,delivered,2025-10-17T14:41:51,ops,
191174,87352,created,2024-04-21T21:29:46,system,
191175,45626,delivered,2025-11-02T08:41:33,user,
191176,69055,delivered,2024-08-22T17:48:59,system,
191177,118484,paid,2024-09-12T19:58:12,system,
191178,24334,paid,2024-12-22T23:10:19,payment_gateway,
191179,52905,delivered,2024-01-17T17:41:36,warehouse,
191180,103615,cancelled,2025-11-07T18:07:50,payment_gateway,payment_failed
191181,46000,packed,2026-01-31T06:25:05,user,
191182,23001,packed,2024-05-01T09:31:18,warehouse,
191183,24214,cancelled,2026-02-18T10:51:33,payment_gateway,fraud_check
191184,6781,delivered,2024-04-08T18:39:31,payment_gateway,
191185,4138,delivered,2026-01-15T10:37:35,system,
191186,43865,paid,2026-01-08T05:16:37,ops,
191187,36604,paid,2024-06-08T20:38:37,user,
191188,89737,delivered,2025-12-05T17:55:46,ops,
191189,18402,refunded,2024-07-04T19:49:28,warehouse,chargeback
191190,68934,delivered,2025-05-05T20:14:36,warehouse,
191191,115222,delivered,2025-06-30T12:37:38,system,
191192,79982,shipped,2025-08-21T00:01:08,user,
191193,62464,created,2024-06-21T08:37:38,ops,
191194,112819,delivered,2025-08-28T19:15:19,payment_gateway,
191195,76263,packed,2025-07-02T04:19:17,payment_gateway,
191196,75801,paid,2024-02-27T10:42:27,user,
191197,22015,delivered,2025-01-31T18:58:32,system,
191198,64946,packed,2025-07-21T19:32:06,ops,
191199,66970,created,2025-06-06T04:21:25,system,
191200,47866,packed,2024-11-02T21:17:47,payment_gateway,
191201,98271,packed,2025-01-26T16:01:16,payment_gateway,
191202,54103,cancelled,2024-08-17T23:12:24,payment_gateway,customer_request
191203,85749,delivered,2024-04-24T21:18:26,system,
191204,87235,packed,2024-08-11T18:51:30,payment_gateway,
191205,74390,packed,2024-06-09T09:43:50,payment_gateway,
191206,81775,created,2024-11-14T06:35:35,warehouse,
191207,80651,shipped,2024-02-26T02:11:38,system,
191208,91074,shipped,2024-07-16T21:54:13,warehouse,
191209,26179,paid,2024-09-06T04:14:13,user,
191210,27745,shipped,2024-01-30T22:08:09,user,
191211,73208,refunded,2024-06-09T18:39:11,ops,service_issue
191212,23084,packed,2024-04-05T12:44:29,warehouse,
191213,77287,created,2025-12-29T22:32:42,system,
191214,56395,delivered,2025-02-23T22:47:51,warehouse,
191215,105979,paid,2024-06-05T09:18:56,payment_gateway,
191216,14149,paid,2025-12-14T12:29:13,payment_gateway,
191217,15170,shipped,2024-01-19T04:21:40,system,
191218,28981,delivered,2024-06-03T23:15:35,ops,
191219,60650,paid,2024-07-30T20:45:43,system,
191220,68641,refunded,2025-10-03T20:14:52,ops,chargeback
191221,108161,delivered,2026-01-06T19:36:08,payment_gateway,
191222,99861,packed,2025-05-21T23:32:57,payment_gateway,
191223,68989,delivered,2025-11-11T18:16:09,user,
191224,2507,packed,2025-08-12T05:13:11,warehouse,
191225,78807,cancelled,2024-06-30T04:59:30,payment_gateway,payment_failed
191226,64095,created,2025-06-09T17:45:19,payment_gateway,
191227,31840,paid,2024-08-18T20:23:24,warehouse,
191228,22099,packed,2026-01-13T18:05:55,payment_gateway,
191229,117230,paid,2025-10-09T12:45:11,user,
191230,77069,delivered,2024-07-18T11:08:58,system,
191231,72928,shipped,2024-06-26T07:44:39,warehouse,
191232,30232,paid,2024-07-28T19:56:38,user,
191233,107261,delivered,2025-10-16T12:18:54,warehouse,
191234,115513,delivered,2025-11-17T06:00:11,payment_gateway,
191235,73019,packed,2025-06-29T07:55:57,user,
191236,90640,paid,2024-11-02T01:04:04,payment_gateway,
191237,103751,paid,2024-10-08T12:53:52,user,
191238,38203,shipped,2025-03-14T01:58:48,system,
191239,109011,shipped,2024-06-08T22:23:30,system,
191240,65177,delivered,2025-01-25T22:52:02,ops,
191241,105913,paid,2024-03-03T04:32:13,system,
191242,73311,delivered,2024-02-19T20:45:47,system,
191243,2959,delivered,2025-10-24T16:05:53,payment_gateway,
191244,34179,cancelled,2026-02-05T02:27:11,ops,customer_request
191245,15011,shipped,2025-08-08T16:21:12,system,
191246,20210,paid,2024-03-17T13:45:59,ops,
191247,40715,packed,2024-02-06T11:26:01,ops,
191248,62171,packed,2025-11-05T22:33:41,user,
191249,75207,shipped,2025-10-04T13:21:56,system,
191250,22011,cancelled,2024-08-08T10:48:31,warehouse,fraud_check
191251,35444,refunded,2025-05-28T13:14:27,ops,return
191252,36648,cancelled,2024-05-24T22:40:22,user,out_of_stock
191253,12557,delivered,2026-02-02T21:21:47,ops,
191254,82436,created,2025-02-18T03:35:09,user,
191255,35790,packed,2024-04-26T03:50:29,payment_gateway,
191256,94861,delivered,2025-04-08T23:06:30,payment_gateway,
191257,50364,shipped,2024-08-21T07:43:22,payment_gateway,
191258,66372,paid,2025-08-17T18:59:03,payment_gateway,
191259,398,paid,2024-06-09T10:23:49,user,
191260,7851,delivered,2024-02-18T18:29:20,system,
191261,100574,cancelled,2024-02-21T12:42:40,user,payment_failed
191262,20228,paid,2024-04-05T13:38:00,system,
191263,77168,delivered,2024-02-15T05:54:29,system,
191264,58607,paid,2024-07-09T11:17:33,warehouse,
191265,60039,paid,2025-10-15T11:57:18,ops,
191266,67082,packed,2025-12-28T12:34:31,user,
191267,117703,delivered,2024-07-02T22:26:11,ops,
191268,107577,delivered,2024-03-30T16:31:36,payment_gateway,
191269,44154,delivered,2025-11-16T08:24:28,payment_gateway,
191270,30333,packed,2025-05-20T23:17:44,warehouse,
191271,13041,refunded,2025-01-03T20:41:54,user,service_issue
191272,70286,refunded,2025-06-04T08:30:04,payment_gateway,return
191273,106452,created,2025-09-23T21:30:10,system,
191274,104661,delivered,2024-02-10T23:32:24,payment_gateway,
191275,22456,paid,2025-08-04T15:09:16,user,
191276,52619,packed,2025-04-18T01:54:51,ops,
191277,64952,cancelled,2024-04-28T00:54:52,ops,out_of_stock
191278,50544,cancelled,2025-04-11T04:09:20,user,out_of_stock
191279,58504,shipped,2024-07-05T23:37:10,ops,
191280,59336,delivered,2025-10-09T13:40:19,user,
191281,57642,shipped,2025-06-22T18:30:49,ops,
191282,100019,delivered,2024-12-26T14:54:11,ops,
191283,33894,packed,2024-10-24T01:07:10,user,
191284,92552,shipped,2025-04-11T07:45:35,payment_gateway,
191285,102841,delivered,2024-04-27T23:22:52,ops,
191286,90474,paid,2025-11-01T01:34:49,user,
191287,26376,cancelled,2024-03-28T03:44:57,warehouse,out_of_stock
191288,60810,cancelled,2025-05-29T14:52:34,warehouse,fraud_check
191289,101811,shipped,2024-12-20T11:47:29,user,
191290,37689,packed,2024-01-13T10:10:22,payment_gateway,
191291,20242,refunded,2025-07-02T14:32:29,system,return
191292,8290,delivered,2025-04-23T21:05:30,system,
191293,13501,paid,2025-04-22T17:16:42,ops,
191294,2242,shipped,2025-05-07T06:23:08,system,
191295,40429,packed,2025-07-05T08:54:10,system,
191296,118339,delivered,2025-12-09T10:01:18,payment_gateway,
191297,113499,shipped,2024-05-02T12:46:46,ops,
191298,36525,created,2025-06-21T19:35:16,user,
191299,72404,packed,2025-08-22T23:36:42,system,
191300,41568,packed,2025-08-13T14:10:09,ops,
191301,30303,paid,2024-08-13T07:20:33,ops,
191302,79291,shipped,2024-03-10T03:37:30,payment_gateway,
191303,112858,packed,2024-04-04T14:41:08,payment_gateway,
191304,49830,paid,2024-03-03T04:57:08,ops,
191305,119630,packed,2025-12-28T04:59:17,ops,
191306,2928,delivered,2024-05-10T12:16:02,warehouse,
191307,37552,shipped,2025-02-11T23:29:30,payment_gateway,
191308,25447,shipped,2024-05-31T03:39:07,warehouse,
191309,28441,created,2025-08-04T13:27:30,system,
191310,5465,delivered,2026-01-21T11:19:28,ops,
191311,51408,shipped,2025-01-11T22:00:17,ops,
191312,35058,delivered,2024-06-23T21:41:32,system,
191313,104511,paid,2024-11-15T02:28:32,user,
191314,53169,packed,2025-12-28T00:27:12,user,
191315,27089,delivered,2024-11-13T21:45:46,payment_gateway,
191316,58693,delivered,2025-08-20T17:44:21,user,
191317,479,packed,2024-02-08T21:25:24,ops,
191318,54071,created,2025-12-17T16:28:42,warehouse,
191319,111243,delivered,2024-10-11T09:39:44,user,
191320,7519,packed,2024-05-24T13:57:37,user,
191321,49734,shipped,2024-10-02T08:28:34,ops,
191322,7993,created,2025-09-17T22:24:57,user,
191323,23421,refunded,2025-06-19T09:26:36,system,chargeback
191324,47508,paid,2025-11-08T18:57:16,system,
191325,22378,delivered,2025-04-22T04:34:44,payment_gateway,
191326,53378,paid,2024-12-02T10:58:19,system,
